 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.34714792E-01  0.36867908E+02  0.87780333E+01
  0.69429584E-01  0.32868533E+03  0.19691895E+02
  0.10414437E+00  0.54416637E+02  0.22359390E+02
  0.13885917E+00  0.56748299E+02  0.20399017E+02
  0.17357397E+00  0.41750740E+02  0.17249582E+02
  0.20828874E+00  0.25499414E+02  0.14198344E+02
  0.24300356E+00  0.19214176E+02  0.11563380E+02
  0.27771834E+00  0.13386128E+02  0.93596296E+01
  0.31243312E+00  0.10697226E+02  0.75324860E+01
  0.34714794E+00  0.64677973E+01  0.60244365E+01
  0.38186273E+00  0.44860969E+01  0.47877197E+01
  0.41657749E+00  0.33215811E+01  0.37824903E+01
  0.45129231E+00  0.25698221E+01  0.29735496E+01
  0.48600712E+00  0.18630682E+01  0.23288000E+01
  0.52072185E+00  0.12891951E+01  0.18191366E+01
  0.55543667E+00  0.10722001E+01  0.14188480E+01
  0.59015149E+00  0.77425611E+00  0.11059268E+01
  0.62486625E+00  0.58885843E+00  0.86205977E+00
  0.65958107E+00  0.41634110E+00  0.67234689E+00
  0.69429588E+00  0.33704230E+00  0.52487695E+00
  0.72901064E+00  0.25841689E+00  0.41024515E+00
  0.76372546E+00  0.19206163E+00  0.32108968E+00
  0.79844022E+00  0.14962453E+00  0.25168273E+00
  0.83315498E+00  0.11217449E+00  0.19758317E+00
  0.86786979E+00  0.92283726E-01  0.15535559E+00
  0.90258461E+00  0.71450129E-01  0.12234411E+00
  0.93729943E+00  0.53822681E-01  0.96496090E-01
  0.97201425E+00  0.43023672E-01  0.76224327E-01
  0.10067289E+01  0.34123871E-01  0.60299978E-01
  0.10414437E+01  0.26500029E-01  0.47770534E-01
  0.10761585E+01  0.21187849E-01  0.37896726E-01
  0.11108733E+01  0.16640134E-01  0.30103706E-01
  0.11455882E+01  0.13449126E-01  0.23943825E-01
  0.11803030E+01  0.10878573E-01  0.19067781E-01
  0.12150178E+01  0.84337424E-02  0.15202622E-01
  0.12497325E+01  0.68798447E-02  0.12134682E-01
  0.12844473E+01  0.53304723E-02  0.96963719E-02
  0.13191621E+01  0.43169209E-02  0.77560786E-02
  0.13538769E+01  0.33855645E-02  0.62102489E-02
  0.13885918E+01  0.28122761E-02  0.49772752E-02
  0.14233065E+01  0.22652906E-02  0.39927666E-02
  0.14580213E+01  0.17758488E-02  0.32058195E-02
  0.14927361E+01  0.14476388E-02  0.25761595E-02
  0.15274509E+01  0.11296748E-02  0.20718579E-02
  0.15621656E+01  0.95716870E-03  0.16675832E-02
  0.15968804E+01  0.73869771E-03  0.13432028E-02
  0.16315953E+01  0.60569256E-03  0.10827051E-02
  0.16663100E+01  0.49713004E-03  0.87333762E-03
  0.17010249E+01  0.40291078E-03  0.70492923E-03
  0.17357396E+01  0.32527320E-03  0.56936406E-03
  0.17704545E+01  0.25708968E-03  0.46015586E-03
  0.18051692E+01  0.21363428E-03  0.37211913E-03
  0.18398839E+01  0.17190687E-03  0.30110052E-03
  0.18745989E+01  0.13828991E-03  0.24377202E-03
  0.19093136E+01  0.11200847E-03  0.19746572E-03
  0.19440285E+01  0.90587055E-04  0.16003932E-03
  0.19787432E+01  0.74635092E-04  0.12977234E-03
  0.20134578E+01  0.59471760E-04  0.10528112E-03
  0.20481727E+01  0.47884052E-04  0.85452361E-04
  0.20828874E+01  0.39679417E-04  0.69390153E-04
  0.21176023E+01  0.31390828E-04  0.56372053E-04
  0.21523170E+01  0.25572697E-04  0.45816032E-04
  0.21870320E+01  0.20233918E-04  0.37252248E-04
  0.22217467E+01  0.16680582E-04  0.30301477E-04
  0.22564614E+01  0.13576669E-04  0.24657325E-04
  0.22911763E+01  0.10597366E-04  0.20072152E-04
  0.23258910E+01  0.87739936E-05  0.16345670E-04
  0.23606060E+01  0.68588174E-05  0.13315836E-04
  0.23953207E+01  0.55993728E-05  0.10851412E-04
  0.24300356E+01  0.43942377E-05  0.88461002E-05
  0.24647503E+01  0.34948425E-05  0.72137600E-05
  0.24994650E+01  0.28561562E-05  0.58845221E-05
  0.25341799E+01  0.22195243E-05  0.48017150E-05
  0.25688946E+01  0.18007236E-05  0.39193596E-05
