iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
119000,  4.092830E+03,  6.929688E+02,  5.580021E+01,  1.100419E+02,  2.061399E+01,  1.402237E+00,  3.441607E-02,  4.405257E+00,  4.405257E+00,  1.408781E+02,  4.065224E+01,  1.277838E-08,  1.479834E-04,  9.932552E-03,  3.365629E-01,  3.155503E-01,  3.478869E-01
120000,  4.087519E+03,  6.967230E+02,  5.629573E+01,  1.110932E+02,  2.068499E+01,  1.400860E+00,  3.438228E-02,  4.400932E+00,  4.400932E+00,  1.426187E+02,  4.081945E+01,  1.282870E-08,  1.495912E-04,  9.986363E-03,  3.368820E-01,  3.137856E-01,  3.493324E-01
121000,  4.073342E+03,  7.012421E+02,  5.717797E+01,  1.121487E+02,  2.087376E+01,  1.402696E+00,  3.442733E-02,  4.406699E+00,  4.406699E+00,  1.461756E+02,  4.094172E+01,  1.276167E-08,  1.515381E-04,  1.005114E-02,  3.357744E-01,  3.132286E-01,  3.509969E-01
122000,  4.052259E+03,  7.065170E+02,  5.805551E+01,  1.132530E+02,  2.103588E+01,  1.402866E+00,  3.443152E-02,  4.407234E+00,  4.407234E+00,  1.495718E+02,  4.103619E+01,  1.275547E-08,  1.538264E-04,  1.012674E-02,  3.335409E-01,  3.128308E-01,  3.536284E-01
123000,  4.023894E+03,  7.120740E+02,  5.867786E+01,  1.142363E+02,  2.109546E+01,  1.399359E+00,  3.434544E-02,  4.396216E+00,  4.396216E+00,  1.516034E+02,  4.106945E+01,  1.288383E-08,  1.562557E-04,  1.020639E-02,  3.303328E-01,  3.178895E-01,  3.517778E-01
124000,  3.989212E+03,  7.174293E+02,  5.926736E+01,  1.149616E+02,  2.114835E+01,  1.395873E+00,  3.425987E-02,  4.385263E+00,  4.385263E+00,  1.535103E+02,  4.102168E+01,  1.301302E-08,  1.586149E-04,  1.028315E-02,  3.261079E-01,  3.291404E-01,  3.447517E-01
125000,  3.945542E+03,  7.225557E+02,  5.985587E+01,  1.153338E+02,  2.120681E+01,  1.392834E+00,  3.418528E-02,  4.375716E+00,  4.375716E+00,  1.554632E+02,  4.086252E+01,  1.312698E-08,  1.608897E-04,  1.035663E-02,  3.257956E-01,  3.386612E-01,  3.355432E-01
126000,  3.895697E+03,  7.271935E+02,  6.015275E+01,  1.153433E+02,  2.117607E+01,  1.387378E+00,  3.405139E-02,  4.358578E+00,  4.358578E+00,  1.560079E+02,  4.060527E+01,  1.333466E-08,  1.629617E-04,  1.042311E-02,  3.272682E-01,  3.459946E-01,  3.267372E-01
127000,  3.848040E+03,  7.308231E+02,  6.005011E+01,  1.150724E+02,  2.103495E+01,  1.379310E+00,  3.385335E-02,  4.333229E+00,  4.333229E+00,  1.547038E+02,  4.030872E+01,  1.364943E-08,  1.645926E-04,  1.047513E-02,  3.268458E-01,  3.510019E-01,  3.221523E-01
128000,  3.808649E+03,  7.330369E+02,  5.977627E+01,  1.145855E+02,  2.087579E+01,  1.372005E+00,  3.367407E-02,  4.310281E+00,  4.310281E+00,  1.528331E+02,  4.001695E+01,  1.394243E-08,  1.655912E-04,  1.050686E-02,  3.287082E-01,  3.528881E-01,  3.184037E-01
129000,  3.772194E+03,  7.337521E+02,  5.928891E+01,  1.137104E+02,  2.068541E+01,  1.365069E+00,  3.350383E-02,  4.288490E+00,  4.288490E+00,  1.502046E+02,  3.967260E+01,  1.422799E-08,  1.659145E-04,  1.051711E-02,  3.287731E-01,  3.544175E-01,  3.168093E-01
130000,  3.749371E+03,  7.325507E+02,  5.816606E+01,  1.126525E+02,  2.032694E+01,  1.354298E+00,  3.323948E-02,  4.254653E+00,  4.254653E+00,  1.448062E+02,  3.936799E+01,  1.468603E-08,  1.653716E-04,  1.049989E-02,  3.271988E-01,  3.568592E-01,  3.159420E-01
131000,  3.741791E+03,  7.292330E+02,  5.686825E+01,  1.114088E+02,  1.996382E+01,  1.345197E+00,  3.301610E-02,  4.226060E+00,  4.226060E+00,  1.390462E+02,  3.911047E+01,  1.508754E-08,  1.638771E-04,  1.045234E-02,  3.291207E-01,  3.555849E-01,  3.152943E-01
132000,  3.753947E+03,  7.239400E+02,  5.543753E+01,  1.101541E+02,  1.960385E+01,  1.337878E+00,  3.283647E-02,  4.203068E+00,  4.203068E+00,  1.331039E+02,  3.895273E+01,  1.542040E-08,  1.615068E-04,  1.037647E-02,  3.273395E-01,  3.545309E-01,  3.181296E-01
133000,  3.797924E+03,  7.168662E+02,  5.405791E+01,  1.092773E+02,  1.930462E+01,  1.334162E+00,  3.274527E-02,  4.191395E+00,  4.191395E+00,  1.278103E+02,  3.902398E+01,  1.559290E-08,  1.583660E-04,  1.027508E-02,  3.187353E-01,  3.571621E-01,  3.241026E-01
134000,  3.865052E+03,  7.085928E+02,  5.310796E+01,  1.086566E+02,  1.918682E+01,  1.337828E+00,  3.283524E-02,  4.202910E+00,  4.202910E+00,  1.247981E+02,  3.925539E+01,  1.542270E-08,  1.547316E-04,  1.015650E-02,  3.081320E-01,  3.631961E-01,  3.286718E-01
135000,  3.942342E+03,  6.997927E+02,  5.222040E+01,  1.080937E+02,  1.910340E+01,  1.343284E+00,  3.296915E-02,  4.220052E+00,  4.220052E+00,  1.221790E+02,  3.954312E+01,  1.517365E-08,  1.509122E-04,  1.003036E-02,  3.020613E-01,  3.707350E-01,  3.272038E-01
136000,  4.029700E+03,  6.908256E+02,  5.149351E+01,  1.076755E+02,  1.908201E+01,  1.351217E+00,  3.316385E-02,  4.244973E+00,  4.244973E+00,  1.203434E+02,  3.990142E+01,  1.482046E-08,  1.470695E-04,  9.901834E-03,  2.957096E-01,  3.771053E-01,  3.271850E-01
137000,  4.123204E+03,  6.822246E+02,  5.100991E+01,  1.074476E+02,  1.914111E+01,  1.361812E+00,  3.342389E-02,  4.278258E+00,  4.278258E+00,  1.195824E+02,  4.031896E+01,  1.436459E-08,  1.434301E-04,  9.778553E-03,  2.911214E-01,  3.797360E-01,  3.291426E-01
138000,  4.212537E+03,  6.745201E+02,  5.089651E+01,  1.073101E+02,  1.931670E+01,  1.375835E+00,  3.376806E-02,  4.322312E+00,  4.322312E+00,  1.204111E+02,  4.072732E+01,  1.378785E-08,  1.402089E-04,  9.668122E-03,  2.890553E-01,  3.801797E-01,  3.307649E-01
139000,  4.286616E+03,  6.681725E+02,  5.109204E+01,  1.071517E+02,  1.957513E+01,  1.391570E+00,  3.415427E-02,  4.371747E+00,  4.371747E+00,  1.224908E+02,  4.105352E+01,  1.317471E-08,  1.375824E-04,  9.577140E-03,  2.906766E-01,  3.785806E-01,  3.307428E-01
