 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.51768194E-03
  0.20000000E+01  0.24348183E-02
  0.30000000E+01  0.59437664E-03
  0.40000000E+01  0.56304876E-03
  0.50000000E+01  0.40691430E-03
  0.60000000E+01  0.22741577E-03
  0.70000000E+01  0.16234130E-03
  0.80000000E+01  0.11838277E-03
  0.90000000E+01  0.97538839E-04
  0.10000000E+02  0.58344733E-04
  0.11000000E+02  0.41899479E-04
  0.12000000E+02  0.30058014E-04
  0.13000000E+02  0.22271359E-04
  0.14000000E+02  0.16103342E-04
  0.15000000E+02  0.11311845E-04
  0.16000000E+02  0.92209193E-05
  0.17000000E+02  0.69098005E-05
  0.18000000E+02  0.51947218E-05
  0.19000000E+02  0.37487891E-05
  0.20000000E+02  0.30004617E-05
  0.21000000E+02  0.23543723E-05
  0.22000000E+02  0.17402191E-05
  0.23000000E+02  0.13937656E-05
  0.24000000E+02  0.10661028E-05
  0.25000000E+02  0.85295522E-06
  0.26000000E+02  0.64945181E-06
  0.27000000E+02  0.50349792E-06
  0.28000000E+02  0.40751726E-06
  0.29000000E+02  0.30786916E-06
  0.30000000E+02  0.24645081E-06
  0.31000000E+02  0.19593035E-06
  0.32000000E+02  0.15161314E-06
  0.33000000E+02  0.12661157E-06
  0.34000000E+02  0.10164582E-06
  0.35000000E+02  0.77363389E-07
  0.36000000E+02  0.65671529E-07
  0.37000000E+02  0.50375380E-07
  0.38000000E+02  0.41394753E-07
  0.39000000E+02  0.32215734E-07
  0.40000000E+02  0.26529493E-07
  0.41000000E+02  0.21817332E-07
  0.42000000E+02  0.17161273E-07
  0.43000000E+02  0.14006963E-07
  0.44000000E+02  0.11145250E-07
  0.45000000E+02  0.92690993E-08
  0.46000000E+02  0.72959829E-08
  0.47000000E+02  0.60004135E-08
  0.48000000E+02  0.49007567E-08
  0.49000000E+02  0.40492352E-08
  0.50000000E+02  0.32894796E-08
  0.51000000E+02  0.26053262E-08
  0.52000000E+02  0.21804243E-08
  0.53000000E+02  0.17643080E-08
  0.54000000E+02  0.14331646E-08
  0.55000000E+02  0.11552284E-08
  0.56000000E+02  0.94488350E-09
  0.57000000E+02  0.79479368E-09
  0.58000000E+02  0.62785366E-09
  0.59000000E+02  0.50808385E-09
  0.60000000E+02  0.42705009E-09
  0.61000000E+02  0.33986025E-09
  0.62000000E+02  0.27804162E-09
  0.63000000E+02  0.22274342E-09
  0.64000000E+02  0.18515196E-09
  0.65000000E+02  0.15239970E-09
  0.66000000E+02  0.11975193E-09
  0.67000000E+02  0.99528802E-10
  0.68000000E+02  0.79399667E-10
  0.69000000E+02  0.65356172E-10
  0.70000000E+02  0.52073273E-10
  0.71000000E+02  0.41924290E-10
  0.72000000E+02  0.34694213E-10
  0.73000000E+02  0.27458013E-10
  0.74000000E+02  0.22722364E-10
  0.75000000E+02  0.17801420E-10
  0.76000000E+02  0.14547393E-10
  0.77000000E+02  0.11648905E-10
  0.78000000E+02  0.92275432E-11
  0.79000000E+02  0.75328424E-11
  0.80000000E+02  0.60204736E-11
  0.81000000E+02  0.48452752E-11
  0.82000000E+02  0.38533651E-11
  0.83000000E+02  0.30926882E-11
  0.84000000E+02  0.24657589E-11
  0.85000000E+02  0.19831673E-11
  0.86000000E+02  0.15902981E-11
  0.87000000E+02  0.12635508E-11
  0.88000000E+02  0.10226793E-11
  0.89000000E+02  0.82360095E-12
  0.90000000E+02  0.66730161E-12
  0.91000000E+02  0.53010049E-12
  0.92000000E+02  0.43044702E-12
  0.93000000E+02  0.34824202E-12
  0.94000000E+02  0.28044112E-12
  0.95000000E+02  0.22418985E-12
  0.96000000E+02  0.18562760E-12
  0.97000000E+02  0.14857290E-12
  0.98000000E+02  0.12111801E-12
  0.99000000E+02  0.95720903E-13
  0.10000000E+03  0.77545019E-13
  0.10100000E+03  0.62970476E-13
  0.10200000E+03  0.50096534E-13
  0.10300000E+03  0.40618953E-13
  0.10400000E+03  0.31849374E-13
  0.10500000E+03  0.26316109E-13
  0.10600000E+03  0.20874473E-13
  0.10700000E+03  0.16581332E-13
  0.10800000E+03  0.13418898E-13
  0.10900000E+03  0.10848837E-13
  0.11000000E+03  0.86533801E-14
  0.11100000E+03  0.69040076E-14
  0.11200000E+03  0.56972325E-14
  0.11300000E+03  0.46007340E-14
  0.11400000E+03  0.37637621E-14
  0.11500000E+03  0.30568731E-14
  0.11600000E+03  0.25636638E-14
  0.11700000E+03  0.21590357E-14
  0.11800000E+03  0.18215736E-14
  0.11900000E+03  0.15533662E-14
  0.12000000E+03  0.13859591E-14
  0.12100000E+03  0.12460943E-14
  0.12200000E+03  0.11338992E-14
  0.12300000E+03  0.10630109E-14
  0.12400000E+03  0.10132394E-14
  0.12500000E+03  0.99249074E-15
  0.12600000E+03  0.96662204E-15
  0.12700000E+03  0.97076053E-15
  0.12800000E+03  0.89997907E-15
