 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.34730014E-03
  0.20000000E+01  0.29910698E-02
  0.30000000E+01  0.64332347E-03
  0.40000000E+01  0.54594356E-03
  0.50000000E+01  0.41097050E-03
  0.60000000E+01  0.24092988E-03
  0.70000000E+01  0.18305375E-03
  0.80000000E+01  0.12796110E-03
  0.90000000E+01  0.10915339E-03
  0.10000000E+02  0.64188258E-04
  0.11000000E+02  0.48222049E-04
  0.12000000E+02  0.34639990E-04
  0.13000000E+02  0.26930300E-04
  0.14000000E+02  0.18357425E-04
  0.15000000E+02  0.13170715E-04
  0.16000000E+02  0.11132531E-04
  0.17000000E+02  0.76452989E-05
  0.18000000E+02  0.59060467E-05
  0.19000000E+02  0.42209640E-05
  0.20000000E+02  0.33893036E-05
  0.21000000E+02  0.26047555E-05
  0.22000000E+02  0.19341833E-05
  0.23000000E+02  0.15380775E-05
  0.24000000E+02  0.11708728E-05
  0.25000000E+02  0.93247553E-06
  0.26000000E+02  0.71699549E-06
  0.27000000E+02  0.55297903E-06
  0.28000000E+02  0.43990727E-06
  0.29000000E+02  0.34202944E-06
  0.30000000E+02  0.26698569E-06
  0.31000000E+02  0.21283437E-06
  0.32000000E+02  0.16608163E-06
  0.33000000E+02  0.13518864E-06
  0.34000000E+02  0.10680655E-06
  0.35000000E+02  0.83660282E-07
  0.36000000E+02  0.67160684E-07
  0.37000000E+02  0.53287213E-07
  0.38000000E+02  0.43058133E-07
  0.39000000E+02  0.33647943E-07
  0.40000000E+02  0.27623141E-07
  0.41000000E+02  0.22431912E-07
  0.42000000E+02  0.17733548E-07
  0.43000000E+02  0.14499451E-07
  0.44000000E+02  0.11281927E-07
  0.45000000E+02  0.94916333E-08
  0.46000000E+02  0.73212560E-08
  0.47000000E+02  0.60184115E-08
  0.48000000E+02  0.48960636E-08
  0.49000000E+02  0.39874042E-08
  0.50000000E+02  0.32100835E-08
  0.51000000E+02  0.25283819E-08
  0.52000000E+02  0.20998545E-08
  0.53000000E+02  0.16950756E-08
  0.54000000E+02  0.13523694E-08
  0.55000000E+02  0.11048136E-08
  0.56000000E+02  0.88606317E-09
  0.57000000E+02  0.74400325E-09
  0.58000000E+02  0.58693761E-09
  0.59000000E+02  0.46980192E-09
  0.60000000E+02  0.38980863E-09
  0.61000000E+02  0.30982239E-09
  0.62000000E+02  0.25308192E-09
  0.63000000E+02  0.19984117E-09
  0.64000000E+02  0.16534826E-09
  0.65000000E+02  0.13477357E-09
  0.66000000E+02  0.10534922E-09
  0.67000000E+02  0.87132961E-10
  0.68000000E+02  0.68427701E-10
  0.69000000E+02  0.55972098E-10
  0.70000000E+02  0.44251956E-10
  0.71000000E+02  0.35095978E-10
  0.72000000E+02  0.28756846E-10
  0.73000000E+02  0.22639704E-10
  0.74000000E+02  0.18357699E-10
  0.75000000E+02  0.14306380E-10
  0.76000000E+02  0.11479170E-10
  0.77000000E+02  0.91115370E-11
  0.78000000E+02  0.70743103E-11
  0.79000000E+02  0.56868798E-11
  0.80000000E+02  0.44683710E-11
  0.81000000E+02  0.35510776E-11
  0.82000000E+02  0.27653958E-11
  0.83000000E+02  0.21694640E-11
  0.84000000E+02  0.17109347E-11
  0.85000000E+02  0.13493393E-11
  0.86000000E+02  0.10546243E-11
  0.87000000E+02  0.81546450E-12
  0.88000000E+02  0.64581836E-12
  0.89000000E+02  0.50971879E-12
  0.90000000E+02  0.39995180E-12
  0.91000000E+02  0.31029693E-12
  0.92000000E+02  0.24550197E-12
  0.93000000E+02  0.19340675E-12
  0.94000000E+02  0.14926600E-12
  0.95000000E+02  0.11806680E-12
  0.96000000E+02  0.94460640E-13
  0.97000000E+02  0.73465092E-13
  0.98000000E+02  0.58234884E-13
  0.99000000E+02  0.45074777E-13
  0.10000000E+03  0.35951870E-13
  0.10100000E+03  0.28163866E-13
  0.10200000E+03  0.22265632E-13
  0.10300000E+03  0.17811631E-13
  0.10400000E+03  0.13763798E-13
  0.10500000E+03  0.11160876E-13
  0.10600000E+03  0.88424709E-14
  0.10700000E+03  0.70146284E-14
  0.10800000E+03  0.56511302E-14
  0.10900000E+03  0.45546791E-14
  0.11000000E+03  0.36365691E-14
  0.11100000E+03  0.29662537E-14
  0.11200000E+03  0.24554045E-14
  0.11300000E+03  0.20236894E-14
  0.11400000E+03  0.17011354E-14
  0.11500000E+03  0.14332740E-14
  0.11600000E+03  0.12475138E-14
  0.11700000E+03  0.10979763E-14
  0.11800000E+03  0.97890497E-15
  0.11900000E+03  0.89439564E-15
  0.12000000E+03  0.85019926E-15
  0.12100000E+03  0.81505232E-15
  0.12200000E+03  0.78937399E-15
  0.12300000E+03  0.78675676E-15
  0.12400000E+03  0.78627744E-15
  0.12500000E+03  0.81606214E-15
  0.12600000E+03  0.82988439E-15
  0.12700000E+03  0.85024982E-15
  0.12800000E+03  0.82211843E-15
