 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.75666076E-05  0.45218749E-05  0.38266685E-05  0.17031834E-04  0.59760928E+00  0.58379781E+00
  0.20000000E+01  0.24598441E-04  0.22653194E-04  0.23235640E-04 -0.23469952E-05  0.92091990E+00  0.92209077E+00
  0.30000000E+01  0.28726172E-05  0.32230660E-05  0.29601933E-05 -0.13511297E-04  0.11219963E+01  0.12085769E+01
  0.40000000E+01  0.37365267E-05  0.42835400E-05  0.31263671E-05  0.18386594E-05  0.11463962E+01  0.11343188E+01
  0.50000000E+01  0.28068453E-05  0.34085381E-05  0.25447000E-05 -0.10630965E-05  0.12143662E+01  0.12259861E+01
  0.60000000E+01  0.20083532E-05  0.22377446E-05  0.21294020E-05 -0.46847697E-06  0.11142186E+01  0.11228064E+01
  0.70000000E+01  0.18043880E-05  0.16073793E-05  0.17004401E-05 -0.33751817E-06  0.89081687E+00  0.89885110E+00
  0.80000000E+01  0.13385924E-05  0.14708982E-05  0.14369512E-05 -0.11880618E-06  0.10988395E+01  0.11031963E+01
  0.90000000E+01  0.14989766E-05  0.14405921E-05  0.13484894E-05 -0.15083086E-06  0.96105039E+00  0.96660709E+00
  0.10000000E+02  0.99073577E-06  0.99975534E-06  0.10630939E-05 -0.39712791E-06  0.10091039E+01  0.10336992E+01
  0.11000000E+02  0.83150536E-06  0.89385088E-06  0.83529119E-06 -0.79158418E-07  0.10749791E+01  0.10814046E+01
  0.12000000E+02  0.76435697E-06  0.78129551E-06  0.74265199E-06 -0.92508650E-07  0.10221605E+01  0.10310719E+01
  0.13000000E+02  0.63784745E-06  0.64302554E-06  0.65382250E-06 -0.10770579E-06  0.10081180E+01  0.10215874E+01
