 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.50297917E-05  0.30319018E-05  0.27396115E-05  0.21355372E-04  0.60278875E+00  0.57673693E+00
  0.20000000E+01  0.26385163E-04  0.24048895E-04  0.22372760E-04 -0.65876202E-06  0.91145521E+00  0.91176158E+00
  0.30000000E+01  0.37122677E-05  0.34039504E-05  0.31061572E-05 -0.14890419E-04  0.91694635E+00  0.99078250E+00
  0.40000000E+01  0.37471657E-05  0.33291967E-05  0.28603433E-05  0.13062191E-05  0.88845730E+00  0.87990165E+00
  0.50000000E+01  0.26108469E-05  0.30850292E-05  0.25410234E-05 -0.10507837E-05  0.11816201E+01  0.11939677E+01
  0.60000000E+01  0.18991666E-05  0.18593854E-05  0.23111945E-05 -0.52140717E-06  0.97905332E+00  0.98916090E+00
  0.70000000E+01  0.15376789E-05  0.17360438E-05  0.14489141E-05 -0.21388568E-06  0.11290028E+01  0.11349772E+01
  0.80000000E+01  0.14187082E-05  0.14994425E-05  0.14358902E-05 -0.62016341E-07  0.10569069E+01  0.10590527E+01
  0.90000000E+01  0.13338073E-05  0.12994896E-05  0.13643494E-05 -0.21477922E-06  0.97427082E+00  0.98316330E+00
  0.10000000E+02  0.10123892E-05  0.10235734E-05  0.10908052E-05 -0.25681209E-06  0.10110472E+01  0.10266123E+01
  0.11000000E+02  0.86447824E-06  0.75564884E-06  0.74856274E-06 -0.11998914E-06  0.87410975E+00  0.88347805E+00
  0.12000000E+02  0.74582067E-06  0.76200314E-06  0.72329635E-06 -0.10799721E-06  0.10216975E+01  0.10323595E+01
  0.13000000E+02  0.64112839E-06  0.67836379E-06  0.65143314E-06 -0.11317508E-06  0.10580779E+01  0.10721588E+01
  0.14000000E+02  0.52155679E-06  0.53044562E-06  0.52412418E-06 -0.11327131E-06  0.10170429E+01  0.10356992E+01
  0.15000000E+02  0.42846827E-06  0.42500756E-06  0.43712447E-06 -0.53280313E-07  0.99192303E+00  0.10033681E+01
  0.16000000E+02  0.40379541E-06  0.40329709E-06  0.40201067E-06 -0.42097838E-07  0.99876589E+00  0.10090011E+01
  0.17000000E+02  0.33840115E-06  0.34986601E-06  0.32496902E-06 -0.49518587E-07  0.10338795E+01  0.10491433E+01
  0.18000000E+02  0.30619395E-06  0.28823095E-06  0.29560255E-06 -0.48387733E-07  0.94133455E+00  0.95878834E+00
  0.19000000E+02  0.24187972E-06  0.23224624E-06  0.23346242E-06 -0.50094304E-07  0.96017241E+00  0.98431718E+00
  0.20000000E+02  0.21227669E-06  0.20765944E-06  0.20724903E-06 -0.22998597E-07  0.97824889E+00  0.99154454E+00
