 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.34466598E-01  0.28683588E+02  0.75964966E+01
  0.68933196E-01  0.27699469E+03  0.17755108E+02
  0.10339979E+00  0.59109207E+02  0.20881716E+02
  0.13786639E+00  0.54782108E+02  0.19516409E+02
  0.17233299E+00  0.45919403E+02  0.16768385E+02
  0.20679958E+00  0.27901821E+02  0.13952640E+02
  0.24126619E+00  0.18879175E+02  0.11452327E+02
  0.27573279E+00  0.13235352E+02  0.93257542E+01
  0.31019935E+00  0.10656618E+02  0.75425482E+01
  0.34466597E+00  0.64258261E+01  0.60584440E+01
  0.37913257E+00  0.46549954E+01  0.48332405E+01
  0.41359916E+00  0.37087421E+01  0.38317506E+01
  0.44806576E+00  0.26751373E+01  0.30218511E+01
  0.48253238E+00  0.19624553E+01  0.23735235E+01
  0.51699895E+00  0.13810551E+01  0.18590388E+01
  0.55146557E+00  0.11500078E+01  0.14535580E+01
  0.58593214E+00  0.84554589E+00  0.11355871E+01
  0.62039870E+00  0.62568897E+00  0.88708293E+00
  0.65486532E+00  0.45621473E+00  0.69326347E+00
  0.68933195E+00  0.36986455E+00  0.54224437E+00
  0.72379857E+00  0.30181265E+00  0.42459527E+00
  0.75826514E+00  0.21486613E+00  0.33290496E+00
  0.79273170E+00  0.16599366E+00  0.26138610E+00
  0.82719833E+00  0.13096964E+00  0.20553789E+00
  0.86166489E+00  0.10376978E+00  0.16186844E+00
  0.89613152E+00  0.80262937E-01  0.12767199E+00
  0.93059814E+00  0.61489034E-01  0.10085235E+00
  0.96506476E+00  0.49046524E-01  0.79785064E-01
  0.99953127E+00  0.38083818E-01  0.63210115E-01
  0.10339979E+01  0.29830556E-01  0.50149042E-01
  0.10684645E+01  0.24240075E-01  0.39840970E-01
  0.11029311E+01  0.18416556E-01  0.31693257E-01
  0.11373976E+01  0.14964746E-01  0.25243737E-01
  0.11718643E+01  0.12034812E-01  0.20131141E-01
  0.12063309E+01  0.92451107E-02  0.16072758E-01
  0.12407974E+01  0.76451413E-02  0.12846947E-01
  0.12752640E+01  0.59593618E-02  0.10279620E-01
  0.13097306E+01  0.47865948E-02  0.82338620E-02
  0.13441973E+01  0.37960794E-02  0.66017732E-02
  0.13786639E+01  0.30820782E-02  0.52982369E-02
  0.14131304E+01  0.25174536E-02  0.42559826E-02
  0.14475971E+01  0.19513837E-02  0.34217513E-02
  0.14820637E+01  0.15961401E-02  0.27533700E-02
  0.15165303E+01  0.12581189E-02  0.22173401E-02
  0.15509969E+01  0.10461656E-02  0.17870577E-02
  0.15854634E+01  0.81001845E-03  0.14413557E-02
  0.16199300E+01  0.65376563E-03  0.11633660E-02
  0.16543967E+01  0.53938822E-03  0.93964516E-03
  0.16888633E+01  0.43563431E-03  0.75945409E-03
  0.17233298E+01  0.34938348E-03  0.61421457E-03
  0.17577965E+01  0.27712464E-03  0.49705908E-03
  0.17922630E+01  0.22578148E-03  0.40249177E-03
  0.18267295E+01  0.18128702E-03  0.32610525E-03
  0.18611963E+01  0.14552588E-03  0.26436313E-03
  0.18956628E+01  0.11691236E-03  0.21442668E-03
  0.19301295E+01  0.96280222E-04  0.17401368E-03
  0.19645960E+01  0.78771234E-04  0.14128879E-03
  0.19990625E+01  0.62218169E-04  0.11477432E-03
  0.20335293E+01  0.49713992E-04  0.93279450E-04
  0.20679958E+01  0.41541494E-04  0.75845070E-04
  0.21024625E+01  0.32974618E-04  0.61696548E-04
  0.21369290E+01  0.26684269E-04  0.50208982E-04
  0.21713958E+01  0.21293263E-04  0.40877399E-04
  0.22058623E+01  0.17633653E-04  0.33293614E-04
  0.22403288E+01  0.14485639E-04  0.27127506E-04
  0.22747953E+01  0.11378836E-04  0.22111781E-04
  0.23092620E+01  0.93350009E-05  0.18030092E-04
  0.23437285E+01  0.74348982E-05  0.14707163E-04
  0.23781950E+01  0.61120272E-05  0.12000844E-04
  0.24126618E+01  0.48284578E-05  0.97958527E-05
  0.24471283E+01  0.38709145E-05  0.79986530E-05
  0.24815948E+01  0.31965801E-05  0.65332706E-05
  0.25160615E+01  0.25086308E-05  0.53380204E-05
  0.25505280E+01  0.20475363E-05  0.43627770E-05
  0.25849948E+01  0.16139423E-05  0.35667636E-05
  0.26194613E+01  0.13019701E-05  0.29168348E-05
  0.26539278E+01  0.10414046E-05  0.23860111E-05
  0.26883945E+01  0.81758617E-06  0.19523200E-05
  0.27228611E+01  0.66384638E-06  0.15978896E-05
  0.27573278E+01  0.52934536E-06  0.13081454E-05
  0.27917943E+01  0.42286817E-06  0.10712137E-05
  0.28262608E+01  0.33650488E-06  0.87741466E-06
  0.28607275E+01  0.26670875E-06  0.71885091E-06
  0.28951943E+01  0.21143509E-06  0.58908284E-06
  0.29296606E+01  0.17068714E-06  0.48285381E-06
  0.29641273E+01  0.13572937E-06  0.39586914E-06
  0.29985940E+01  0.10710735E-06  0.32462674E-06
  0.30330606E+01  0.86582965E-07  0.26626375E-06
  0.30675271E+01  0.69131616E-07  0.21843968E-06
  0.31019938E+01  0.55845106E-07  0.17924222E-06
  0.31364603E+01  0.44024436E-07  0.14710865E-06
  0.31709268E+01  0.35793953E-07  0.12075965E-06
  0.32053936E+01  0.28678421E-07  0.99149318E-07
  0.32398601E+01  0.22850275E-07  0.81421710E-07
  0.32743268E+01  0.18335536E-07  0.66876176E-07
  0.33087933E+01  0.15105609E-07  0.54939200E-07
  0.33432598E+01  0.11987127E-07  0.45140922E-07
  0.33777266E+01  0.98207966E-08  0.37096680E-07
  0.34121931E+01  0.77504092E-08  0.30491147E-07
  0.34466596E+01  0.62532823E-08  0.25066051E-07
  0.34811263E+01  0.51068043E-08  0.20609534E-07
  0.35155931E+01  0.40483612E-08  0.16948130E-07
  0.35500593E+01  0.33109184E-08  0.13939424E-07
  0.35845261E+01  0.26027291E-08  0.11466601E-07
  0.36189928E+01  0.21615203E-08  0.94338830E-08
  0.36534591E+01  0.17256543E-08  0.77626936E-08
  0.36879258E+01  0.13745077E-08  0.63884795E-08
  0.37223926E+01  0.11194233E-08  0.52582960E-08
  0.37568588E+01  0.91625119E-09  0.43286761E-08
  0.37913256E+01  0.73452461E-09  0.35638803E-08
  0.38257923E+01  0.58888594E-09  0.29346181E-08
  0.38602591E+01  0.49399912E-09  0.24167885E-08
  0.38947253E+01  0.39762213E-09  0.19905999E-08
  0.39291921E+01  0.33012287E-09  0.16397748E-08
  0.39636588E+01  0.27142433E-09  0.13509514E-08
  0.39981251E+01  0.22978525E-09  0.11131425E-08
  0.40325918E+01  0.19546721E-09  0.91730451E-09
  0.40670586E+01  0.16642952E-09  0.75601275E-09
  0.41015253E+01  0.14356948E-09  0.62315553E-09
  0.41359916E+01  0.12997536E-09  0.51370713E-09
  0.41704583E+01  0.11747325E-09  0.42352979E-09
  0.42049251E+01  0.10863451E-09  0.34922068E-09
  0.42393913E+01  0.10297133E-09  0.28798308E-09
  0.42738581E+01  0.98112699E-10  0.23750890E-09
  0.43083248E+01  0.98477539E-10  0.19590238E-09
  0.43427916E+01  0.96492772E-10  0.16160134E-09
  0.43772578E+01  0.96613550E-10  0.13332063E-09
  0.44117246E+01  0.93223401E-10  0.11000022E-09
