 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.34981340E-01  0.32546089E+02  0.75405426E+01
  0.69962680E-01  0.25441124E+03  0.17546299E+02
  0.10494401E+00  0.66801407E+02  0.20554583E+02
  0.13992536E+00  0.55583496E+02  0.19153721E+02
  0.17490670E+00  0.41026222E+02  0.16417673E+02
  0.20988803E+00  0.27172806E+02  0.13630112E+02
  0.24486938E+00  0.19510593E+02  0.11160074E+02
  0.27985072E+00  0.12092217E+02  0.90617199E+01
  0.31483203E+00  0.10848968E+02  0.73046079E+01
  0.34981340E+00  0.64379444E+01  0.58454242E+01
  0.38479474E+00  0.44336128E+01  0.46446047E+01
  0.41977605E+00  0.32907968E+01  0.36669533E+01
  0.45475742E+00  0.25044959E+01  0.28798883E+01
  0.48973876E+00  0.17875191E+01  0.22528083E+01
  0.52472007E+00  0.12238877E+01  0.17575302E+01
  0.55970144E+00  0.10375843E+01  0.13689696E+01
  0.59468275E+00  0.72177547E+00  0.10655961E+01
  0.62966406E+00  0.55493623E+00  0.82948071E+00
  0.66464543E+00  0.39911741E+00  0.64604604E+00
  0.69962680E+00  0.31608513E+00  0.50365013E+00
  0.73460817E+00  0.25599560E+00  0.39311275E+00
  0.76958948E+00  0.18843563E+00  0.30725825E+00
  0.80457073E+00  0.14674236E+00  0.24051128E+00
  0.83955210E+00  0.11472754E+00  0.18855475E+00
  0.87453347E+00  0.92990741E-01  0.14805411E+00
  0.90951484E+00  0.72738424E-01  0.11643492E+00
  0.94449615E+00  0.55204432E-01  0.91710158E-01
  0.97947752E+00  0.43794692E-01  0.72345003E-01
  0.10144588E+01  0.33760112E-01  0.57153068E-01
  0.10494401E+01  0.26568476E-01  0.45215715E-01
  0.10844215E+01  0.21112664E-01  0.35821065E-01
  0.11194029E+01  0.16287690E-01  0.28416052E-01
  0.11543843E+01  0.13311736E-01  0.22570651E-01
  0.11893655E+01  0.10719617E-01  0.17949712E-01
  0.12243469E+01  0.81792930E-02  0.14291646E-01
  0.12593281E+01  0.67090383E-02  0.11391950E-01
  0.12943095E+01  0.52498081E-02  0.90904385E-02
  0.13292909E+01  0.42087198E-02  0.72614448E-02
  0.13642722E+01  0.32960577E-02  0.58062430E-02
  0.13992536E+01  0.27190126E-02  0.46471036E-02
  0.14342349E+01  0.21783509E-02  0.37227951E-02
  0.14692163E+01  0.16720409E-02  0.29849596E-02
  0.15041976E+01  0.13839824E-02  0.23953917E-02
