iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
117000,  2.383358E+03,  4.898271E+02,  5.556544E+01,  1.280684E+02,  1.452018E+01,  9.897984E-01,  4.858661E-02,  3.109543E+00,  3.109543E+00,  9.881487E+01,  3.346642E+01,  5.147241E-08,  2.957544E-04,  1.404171E-02,  6.098013E-01,  1.920416E-01,  1.981570E-01
118000,  2.292811E+03,  4.856789E+02,  5.471785E+01,  1.211250E+02,  1.442081E+01,  9.906095E-01,  4.862643E-02,  3.112092E+00,  3.112092E+00,  9.664166E+01,  3.192233E+01,  5.130405E-08,  2.907663E-04,  1.392279E-02,  6.040639E-01,  1.919657E-01,  2.039704E-01
119000,  2.304044E+03,  4.209898E+02,  4.292979E+01,  9.145370E+01,  1.305260E+01,  1.012267E+00,  4.968953E-02,  3.180130E+00,  3.180130E+00,  6.862804E+01,  2.780607E+01,  4.705239E-08,  2.184685E-04,  1.206838E-02,  5.113220E-01,  2.293949E-01,  2.592831E-01
120000,  2.304073E+03,  4.205262E+02,  4.350191E+01,  9.125349E+01,  1.324113E+01,  1.020113E+00,  5.007467E-02,  3.204779E+00,  3.204779E+00,  7.054709E+01,  2.777579E+01,  4.562140E-08,  2.179876E-04,  1.205509E-02,  5.399093E-01,  2.116088E-01,  2.484819E-01
121000,  2.208358E+03,  4.007342E+02,  4.101056E+01,  7.942361E+01,  1.309933E+01,  1.039390E+00,  5.102094E-02,  3.265340E+00,  3.265340E+00,  6.579463E+01,  2.536899E+01,  4.232991E-08,  1.979514E-04,  1.148771E-02,  4.970615E-01,  2.324991E-01,  2.704393E-01
122000,  2.405689E+03,  3.931890E+02,  4.156468E+01,  8.329321E+01,  1.353110E+01,  1.066468E+00,  5.235014E-02,  3.350409E+00,  3.350409E+00,  6.888158E+01,  2.711553E+01,  3.819175E-08,  1.905673E-04,  1.127142E-02,  5.147904E-01,  2.100309E-01,  2.751787E-01
123000,  2.739432E+03,  3.572149E+02,  3.702166E+01,  7.828652E+01,  1.326589E+01,  1.107862E+00,  5.438203E-02,  3.480450E+00,  3.480450E+00,  6.015030E+01,  2.805223E+01,  3.279590E-08,  1.572914E-04,  1.024016E-02,  5.131666E-01,  2.290380E-01,  2.577955E-01
124000,  3.081546E+03,  3.626791E+02,  4.152279E+01,  9.077809E+01,  1.465460E+01,  1.155601E+00,  5.672543E-02,  3.630427E+00,  3.630427E+00,  7.452570E+01,  3.203822E+01,  2.770321E-08,  1.621402E-04,  1.039680E-02,  5.075879E-01,  2.219466E-01,  2.704655E-01
125000,  3.131707E+03,  3.396389E+02,  3.889418E+01,  8.090646E+01,  1.465808E+01,  1.194296E+00,  5.862487E-02,  3.751992E+00,  3.751992E+00,  6.982440E+01,  3.049129E+01,  2.428363E-08,  1.421938E-04,  9.736316E-03,  5.180315E-01,  2.151775E-01,  2.667909E-01
126000,  3.222347E+03,  3.313931E+02,  3.886907E+01,  7.925497E+01,  1.501311E+01,  1.223618E+00,  6.006419E-02,  3.844108E+00,  3.844108E+00,  7.146944E+01,  3.061209E+01,  2.203832E-08,  1.353732E-04,  9.499936E-03,  5.037787E-01,  2.539256E-01,  2.422957E-01
127000,  2.964938E+03,  3.532113E+02,  4.394352E+01,  8.284229E+01,  1.592466E+01,  1.220675E+00,  5.991973E-02,  3.834863E+00,  3.834863E+00,  8.570586E+01,  3.002116E+01,  2.225162E-08,  1.537853E-04,  1.012539E-02,  5.435697E-01,  2.543912E-01,  2.020392E-01
128000,  2.902601E+03,  3.825263E+02,  5.055614E+01,  9.512119E+01,  1.691697E+01,  1.208962E+00,  5.934481E-02,  3.798068E+00,  3.798068E+00,  1.047471E+02,  3.182921E+01,  2.312652E-08,  1.803717E-04,  1.096576E-02,  6.109917E-01,  2.258493E-01,  1.631590E-01
129000,  2.763835E+03,  3.922838E+02,  5.045757E+01,  9.525334E+01,  1.646402E+01,  1.177741E+00,  5.781224E-02,  3.699983E+00,  3.699983E+00,  1.017437E+02,  3.108063E+01,  2.567805E-08,  1.896909E-04,  1.124547E-02,  6.045843E-01,  2.080662E-01,  1.873495E-01
130000,  2.479627E+03,  4.013204E+02,  4.888371E+01,  8.944089E+01,  1.559132E+01,  1.133125E+00,  5.562216E-02,  3.559818E+00,  3.559818E+00,  9.334534E+01,  2.852691E+01,  2.996745E-08,  1.985310E-04,  1.150452E-02,  5.502879E-01,  2.439375E-01,  2.057746E-01
131000,  2.420987E+03,  4.180381E+02,  4.884986E+01,  9.475268E+01,  1.495744E+01,  1.087434E+00,  5.337929E-02,  3.416275E+00,  3.416275E+00,  8.948828E+01,  2.901253E+01,  3.533051E-08,  2.154157E-04,  1.198376E-02,  4.724189E-01,  3.117686E-01,  2.158124E-01
132000,  2.397210E+03,  4.067554E+02,  4.588977E+01,  8.882598E+01,  1.444084E+01,  1.083208E+00,  5.317184E-02,  3.402997E+00,  3.402997E+00,  8.116222E+01,  2.795224E+01,  3.588513E-08,  2.039447E-04,  1.166032E-02,  4.241928E-01,  3.147052E-01,  2.611021E-01
133000,  2.474814E+03,  4.305448E+02,  5.010175E+01,  1.027417E+02,  1.489514E+01,  1.069289E+00,  5.248862E-02,  3.359272E+00,  3.359272E+00,  9.139933E+01,  3.054486E+01,  3.779033E-08,  2.284980E-04,  1.234229E-02,  4.979841E-01,  2.420189E-01,  2.599970E-01
134000,  2.233889E+03,  4.454842E+02,  5.151227E+01,  9.928724E+01,  1.480091E+01,  1.047877E+00,  5.143753E-02,  3.292002E+00,  3.292002E+00,  9.337802E+01,  2.852798E+01,  4.097517E-08,  2.446303E-04,  1.277055E-02,  5.091985E-01,  2.180556E-01,  2.727459E-01
135000,  2.107106E+03,  4.221291E+02,  4.507777E+01,  8.408997E+01,  1.366870E+01,  1.034482E+00,  5.078004E-02,  3.249922E+00,  3.249922E+00,  7.546318E+01,  2.549816E+01,  4.313892E-08,  2.196525E-04,  1.210103E-02,  4.693761E-01,  2.385099E-01,  2.921140E-01
136000,  2.254550E+03,  4.154326E+02,  4.304766E+01,  8.714216E+01,  1.326352E+01,  1.027215E+00,  5.042329E-02,  3.227091E+00,  3.227091E+00,  6.992849E+01,  2.684959E+01,  4.437273E-08,  2.127389E-04,  1.190907E-02,  3.979215E-01,  2.841244E-01,  3.179541E-01
137000,  2.388288E+03,  4.074246E+02,  4.261226E+01,  8.878680E+01,  1.338743E+01,  1.042095E+00,  5.115370E-02,  3.273837E+00,  3.273837E+00,  6.986785E+01,  2.789402E+01,  4.189216E-08,  2.046163E-04,  1.167950E-02,  4.650812E-01,  2.881845E-01,  2.467343E-01
138000,  2.499644E+03,  3.957534E+02,  4.168314E+01,  8.767884E+01,  1.348173E+01,  1.061067E+00,  5.208499E-02,  3.333440E+00,  3.333440E+00,  6.882587E+01,  2.835829E+01,  3.897541E-08,  1.930612E-04,  1.134493E-02,  4.475576E-01,  3.154617E-01,  2.369807E-01
139000,  2.549936E+03,  3.684114E+02,  3.784151E+01,  7.751085E+01,  1.314757E+01,  1.086021E+00,  5.330995E-02,  3.411837E+00,  3.411837E+00,  6.093397E+01,  2.693019E+01,  3.551470E-08,  1.673061E-04,  1.056113E-02,  4.153331E-01,  3.180434E-01,  2.666235E-01
140000,  2.722707E+03,  3.446754E+02,  3.578376E+01,  7.244171E+01,  1.328880E+01,  1.128807E+00,  5.541021E-02,  3.546253E+00,  3.546253E+00,  5.823944E+01,  2.690224E+01,  3.042861E-08,  1.464422E-04,  9.880695E-03,  3.839362E-01,  2.886145E-01,  3.274492E-01
141000,  2.854328E+03,  3.614840E+02,  4.095866E+01,  8.353131E+01,  1.450329E+01,  1.151518E+00,  5.652503E-02,  3.617602E+00,  3.617602E+00,  7.275416E+01,  2.957809E+01,  2.809816E-08,  1.610734E-04,  1.036254E-02,  3.901185E-01,  2.492837E-01,  3.605978E-01
142000,  2.766960E+03,  3.400038E+02,  3.784728E+01,  7.163705E+01,  1.424823E+01,  1.176849E+00,  5.776844E-02,  3.697180E+00,  3.697180E+00,  6.604518E+01,  2.696894E+01,  2.575602E-08,  1.424995E-04,  9.746776E-03,  4.004632E-01,  2.861838E-01,  3.133530E-01
143000,  3.101457E+03,  3.459266E+02,  4.026447E+01,  8.311912E+01,  1.489869E+01,  1.193065E+00,  5.856446E-02,  3.748125E+00,  3.748125E+00,  7.347095E+01,  3.075579E+01,  2.438399E-08,  1.475073E-04,  9.916563E-03,  4.328778E-01,  2.563097E-01,  3.108126E-01
144000,  2.845307E+03,  4.057525E+02,  5.343607E+01,  1.049105E+02,  1.685711E+01,  1.171772E+00,  5.751922E-02,  3.681230E+00,  3.681230E+00,  1.103223E+02,  3.309540E+01,  2.620529E-08,  2.029402E-04,  1.163157E-02,  5.635182E-01,  1.863660E-01,  2.501157E-01
145000,  2.392614E+03,  4.311786E+02,  5.361496E+01,  9.962177E+01,  1.591618E+01,  1.104518E+00,  5.421792E-02,  3.469947E+00,  3.469947E+00,  1.045130E+02,  2.957379E+01,  3.319478E-08,  2.291712E-04,  1.236045E-02,  5.202255E-01,  2.360806E-01,  2.436939E-01
146000,  2.367109E+03,  4.166625E+02,  4.687997E+01,  9.203527E+01,  1.440167E+01,  1.068800E+00,  5.246459E-02,  3.357734E+00,  3.357734E+00,  8.268863E+01,  2.827352E+01,  3.785960E-08,  2.140004E-04,  1.194433E-02,  5.155201E-01,  2.531805E-01,  2.312994E-01
147000,  2.348482E+03,  3.876141E+02,  4.113183E+01,  7.902304E+01,  1.358277E+01,  1.076159E+00,  5.282585E-02,  3.380854E+00,  3.380854E+00,  6.842458E+01,  2.609541E+01,  3.683453E-08,  1.852016E-04,  1.111160E-02,  4.788365E-01,  2.586820E-01,  2.624815E-01
148000,  2.690978E+03,  3.764714E+02,  4.059057E+01,  8.541643E+01,  1.380077E+01,  1.100697E+00,  5.403034E-02,  3.457942E+00,  3.457942E+00,  6.860787E+01,  2.904152E+01,  3.365817E-08,  1.747067E-04,  1.079218E-02,  4.761189E-01,  2.985475E-01,  2.253336E-01
149000,  2.741909E+03,  3.659668E+02,  4.085973E+01,  8.224387E+01,  1.429104E+01,  1.136039E+00,  5.576519E-02,  3.568972E+00,  3.568972E+00,  7.151627E+01,  2.876550E+01,  2.966119E-08,  1.650931E-04,  1.049105E-02,  4.685888E-01,  2.760724E-01,  2.553388E-01
150000,  2.404874E+03,  4.094998E+02,  5.006551E+01,  9.031647E+01,  1.564930E+01,  1.123836E+00,  5.516616E-02,  3.530634E+00,  3.530634E+00,  9.595755E+01,  2.823080E+01,  3.097065E-08,  2.067060E-04,  1.173899E-02,  4.997010E-01,  2.457635E-01,  2.545354E-01
151000,  2.382826E+03,  4.562094E+02,  5.826402E+01,  1.110677E+02,  1.634731E+01,  1.088236E+00,  5.341867E-02,  3.418795E+00,  3.418795E+00,  1.166520E+02,  3.116260E+01,  3.522645E-08,  2.565513E-04,  1.307800E-02,  6.033586E-01,  2.099335E-01,  1.867080E-01
152000,  2.118038E+03,  4.713492E+02,  5.598354E+01,  1.053869E+02,  1.520294E+01,  1.032463E+00,  5.068092E-02,  3.243579E+00,  3.243579E+00,  1.042398E+02,  2.861896E+01,  4.347736E-08,  2.738617E-04,  1.351201E-02,  5.030231E-01,  2.585018E-01,  2.384751E-01
153000,  2.182438E+03,  4.283627E+02,  4.423155E+01,  8.968762E+01,  1.321693E+01,  1.009815E+00,  4.956916E-02,  3.172426E+00,  3.172426E+00,  7.159924E+01,  2.679976E+01,  4.751109E-08,  2.261877E-04,  1.227973E-02,  3.480232E-01,  3.271700E-01,  3.248067E-01
154000,  2.204725E+03,  4.155860E+02,  4.276229E+01,  8.527927E+01,  1.317074E+01,  1.023427E+00,  5.023735E-02,  3.215190E+00,  3.215190E+00,  6.897897E+01,  2.626592E+01,  4.503336E-08,  2.128959E-04,  1.191346E-02,  3.295768E-01,  3.369502E-01,  3.334730E-01
155000,  2.413490E+03,  3.772182E+02,  3.772366E+01,  7.691268E+01,  1.280062E+01,  1.059013E+00,  5.198420E-02,  3.326989E+00,  3.326989E+00,  5.914126E+01,  2.609848E+01,  3.927859E-08,  1.754005E-04,  1.081359E-02,  3.156850E-01,  3.999794E-01,  2.843356E-01
156000,  2.400016E+03,  3.702370E+02,  3.896151E+01,  7.367855E+01,  1.346995E+01,  1.096542E+00,  5.382637E-02,  3.444888E+00,  3.444888E+00,  6.427578E+01,  2.547248E+01,  3.417124E-08,  1.689684E-04,  1.061346E-02,  4.038790E-01,  3.419369E-01,  2.541842E-01
157000,  2.548844E+03,  3.878439E+02,  4.313750E+01,  8.586660E+01,  1.423666E+01,  1.101432E+00,  5.406642E-02,  3.460251E+00,  3.460251E+00,  7.521570E+01,  2.833853E+01,  3.356841E-08,  1.854213E-04,  1.111819E-02,  3.899297E-01,  3.185691E-01,  2.915012E-01
158000,  2.459879E+03,  4.136822E+02,  4.816539E+01,  9.427895E+01,  1.490316E+01,  1.091159E+00,  5.356212E-02,  3.427976E+00,  3.427976E+00,  8.791418E+01,  2.917144E+01,  3.485059E-08,  2.109499E-04,  1.185889E-02,  4.085751E-01,  2.993111E-01,  2.921138E-01
159000,  2.227237E+03,  4.177613E+02,  4.768531E+01,  8.705426E+01,  1.461055E+01,  1.075106E+00,  5.277415E-02,  3.377545E+00,  3.377545E+00,  8.532899E+01,  2.667300E+01,  3.697910E-08,  2.151305E-04,  1.197582E-02,  4.496144E-01,  2.909904E-01,  2.593953E-01
160000,  2.295775E+03,  4.390113E+02,  4.996740E+01,  9.909415E+01,  1.456871E+01,  1.047261E+00,  5.140729E-02,  3.290066E+00,  3.290066E+00,  8.915655E+01,  2.889231E+01,  4.107167E-08,  2.375730E-04,  1.258499E-02,  5.257421E-01,  2.279136E-01,  2.463444E-01
161000,  2.410475E+03,  4.372950E+02,  4.799153E+01,  1.032331E+02,  1.404753E+01,  1.030374E+00,  5.057837E-02,  3.237016E+00,  3.237016E+00,  8.256773E+01,  3.021721E+01,  4.383105E-08,  2.357191E-04,  1.253579E-02,  5.467174E-01,  2.166524E-01,  2.366302E-01
162000,  2.478299E+03,  3.888157E+02,  3.917543E+01,  8.390900E+01,  1.289674E+01,  1.047009E+00,  5.139491E-02,  3.289274E+00,  3.289274E+00,  6.187843E+01,  2.762325E+01,  4.111124E-08,  1.863517E-04,  1.114605E-02,  4.421946E-01,  2.894489E-01,  2.683564E-01
163000,  2.587192E+03,  3.871902E+02,  4.082859E+01,  8.686497E+01,  1.349740E+01,  1.073359E+00,  5.268838E-02,  3.372056E+00,  3.372056E+00,  6.749319E+01,  2.871642E+01,  3.722046E-08,  1.847968E-04,  1.109945E-02,  4.648109E-01,  2.849207E-01,  2.502684E-01
164000,  2.746175E+03,  3.849299E+02,  4.197106E+01,  9.112943E+01,  1.395656E+01,  1.094663E+00,  5.373416E-02,  3.438986E+00,  3.438986E+00,  7.174207E+01,  3.030310E+01,  3.440642E-08,  1.826455E-04,  1.103466E-02,  4.878731E-01,  2.601348E-01,  2.519921E-01
165000,  2.819199E+03,  3.423164E+02,  3.528869E+01,  7.398582E+01,  1.319525E+01,  1.128696E+00,  5.540476E-02,  3.545905E+00,  3.545905E+00,  5.702940E+01,  2.766500E+01,  3.044058E-08,  1.444446E-04,  9.813071E-03,  5.233329E-01,  2.326133E-01,  2.440537E-01
166000,  2.778798E+03,  3.501930E+02,  3.811837E+01,  7.632015E+01,  1.393275E+01,  1.146692E+00,  5.628812E-02,  3.602440E+00,  3.602440E+00,  6.504542E+01,  2.789598E+01,  2.857421E-08,  1.511683E-04,  1.003887E-02,  5.195071E-01,  2.818621E-01,  1.986309E-01
167000,  2.454092E+03,  3.716274E+02,  4.326117E+01,  7.590557E+01,  1.490049E+01,  1.151141E+00,  5.650651E-02,  3.616416E+00,  3.616416E+00,  7.894859E+01,  2.614423E+01,  2.813503E-08,  1.702398E-04,  1.065332E-02,  5.037583E-01,  2.647850E-01,  2.314567E-01
168000,  2.510418E+03,  3.398975E+02,  3.713789E+01,  6.495450E+01,  1.398554E+01,  1.166132E+00,  5.724239E-02,  3.663513E+00,  3.663513E+00,  6.361247E+01,  2.446083E+01,  2.671592E-08,  1.424104E-04,  9.743728E-03,  4.528196E-01,  2.968536E-01,  2.503268E-01
169000,  2.650910E+03,  3.860130E+02,  4.577216E+01,  8.846390E+01,  1.517782E+01,  1.139950E+00,  5.595718E-02,  3.581259E+00,  3.581259E+00,  8.508568E+01,  2.933419E+01,  2.925620E-08,  1.836748E-04,  1.106571E-02,  5.630773E-01,  2.357969E-01,  2.011258E-01
170000,  2.589066E+03,  3.751688E+02,  4.224419E+01,  8.161381E+01,  1.441286E+01,  1.126793E+00,  5.531130E-02,  3.539923E+00,  3.539923E+00,  7.456978E+01,  2.784498E+01,  3.064684E-08,  1.734998E-04,  1.075484E-02,  5.137104E-01,  2.723695E-01,  2.139200E-01
171000,  2.728506E+03,  3.260838E+02,  3.414455E+01,  6.497565E+01,  1.340300E+01,  1.165517E+00,  5.721218E-02,  3.661580E+00,  3.661580E+00,  5.604914E+01,  2.550535E+01,  2.677239E-08,  1.310702E-04,  9.347736E-03,  3.711459E-01,  3.789284E-01,  2.499256E-01
172000,  2.710555E+03,  3.331050E+02,  3.688820E+01,  6.735779E+01,  1.417478E+01,  1.185905E+00,  5.821295E-02,  3.725629E+00,  3.725629E+00,  6.403973E+01,  2.588312E+01,  2.497828E-08,  1.367754E-04,  9.549011E-03,  3.871307E-01,  3.532212E-01,  2.596480E-01
173000,  2.466326E+03,  3.684521E+02,  4.445512E+01,  7.498595E+01,  1.544368E+01,  1.176974E+00,  5.777459E-02,  3.697574E+00,  3.697574E+00,  8.408492E+01,  2.605007E+01,  2.574504E-08,  1.673431E-04,  1.056230E-02,  5.253766E-01,  2.504192E-01,  2.242042E-01
174000,  2.239464E+03,  4.201243E+02,  5.333236E+01,  8.852518E+01,  1.624886E+01,  1.130589E+00,  5.549766E-02,  3.551850E+00,  3.551850E+00,  1.061352E+02,  2.697112E+01,  3.023726E-08,  2.175711E-04,  1.204356E-02,  5.757084E-01,  2.310149E-01,  1.932766E-01
175000,  1.883332E+03,  4.899977E+02,  6.135719E+01,  1.012703E+02,  1.602807E+01,  1.039742E+00,  5.103824E-02,  3.266447E+00,  3.266447E+00,  1.204460E+02,  2.645441E+01,  4.227254E-08,  2.959605E-04,  1.404660E-02,  5.457832E-01,  2.346347E-01,  2.195821E-01
176000,  2.038553E+03,  4.861308E+02,  5.470237E+01,  1.078936E+02,  1.440333E+01,  9.895484E-01,  4.857435E-02,  3.108758E+00,  3.108758E+00,  9.649721E+01,  2.840877E+01,  5.152444E-08,  2.913077E-04,  1.393575E-02,  5.179567E-01,  2.721541E-01,  2.098892E-01
177000,  1.973787E+03,  5.505186E+02,  6.341396E+01,  1.339712E+02,  1.474426E+01,  9.408223E-01,  4.618251E-02,  2.955681E+00,  2.955681E+00,  1.145126E+02,  3.114939E+01,  6.305667E-08,  3.735851E-04,  1.578153E-02,  5.979241E-01,  1.979629E-01,  2.041130E-01
178000,  1.780378E+03,  5.028850E+02,  5.016955E+01,  1.008363E+02,  1.276972E+01,  9.160908E-01,  4.496850E-02,  2.877984E+00,  2.877984E+00,  7.846342E+01,  2.566600E+01,  7.014673E-08,  3.117332E-04,  1.441604E-02,  4.791671E-01,  2.263329E-01,  2.945000E-01
179000,  1.979842E+03,  4.635891E+02,  4.415077E+01,  9.529369E+01,  1.219032E+01,  9.322301E-01,  4.576074E-02,  2.928687E+00,  2.928687E+00,  6.591724E+01,  2.631122E+01,  6.541374E-08,  2.649183E-04,  1.328955E-02,  4.802466E-01,  2.236409E-01,  2.961125E-01
180000,  2.054128E+03,  4.286173E+02,  4.012405E+01,  8.451508E+01,  1.198243E+01,  9.612134E-01,  4.718345E-02,  3.019741E+00,  3.019741E+00,  5.888372E+01,  2.523914E+01,  5.787383E-08,  2.264566E-04,  1.228703E-02,  4.014423E-01,  2.724225E-01,  3.261353E-01
181000,  2.166393E+03,  4.095057E+02,  3.889503E+01,  8.136251E+01,  1.215750E+01,  9.905451E-01,  4.862327E-02,  3.111889E+00,  3.111889E+00,  5.791402E+01,  2.543164E+01,  5.131739E-08,  2.067119E-04,  1.173916E-02,  3.685896E-01,  2.875768E-01,  3.438336E-01
182000,  2.353890E+03,  3.726674E+02,  3.525635E+01,  7.321439E+01,  1.210949E+01,  1.036297E+00,  5.086913E-02,  3.255624E+00,  3.255624E+00,  5.228881E+01,  2.514693E+01,  4.283750E-08,  1.711940E-04,  1.068313E-02,  3.842770E-01,  2.707192E-01,  3.450038E-01
183000,  2.474360E+03,  3.685679E+02,  3.757565E+01,  7.527748E+01,  1.304965E+01,  1.081740E+00,  5.309979E-02,  3.398387E+00,  3.398387E+00,  6.005525E+01,  2.614313E+01,  3.608029E-08,  1.674483E-04,  1.056561E-02,  4.118478E-01,  2.572879E-01,  3.308643E-01
184000,  2.257816E+03,  3.959542E+02,  4.350076E+01,  7.927675E+01,  1.406248E+01,  1.083404E+00,  5.318149E-02,  3.403615E+00,  3.403615E+00,  7.492111E+01,  2.562777E+01,  3.585908E-08,  1.932571E-04,  1.135069E-02,  4.913806E-01,  2.541171E-01,  2.545022E-01
185000,  2.334787E+03,  3.869758E+02,  4.220908E+01,  7.830367E+01,  1.396150E+01,  1.091959E+00,  5.360141E-02,  3.430490E+00,  3.430490E+00,  7.217446E+01,  2.590051E+01,  3.474852E-08,  1.845922E-04,  1.109331E-02,  4.947694E-01,  2.906295E-01,  2.146011E-01
186000,  2.413759E+03,  3.907963E+02,  4.481496E+01,  8.255853E+01,  1.467853E+01,  1.114162E+00,  5.469129E-02,  3.500242E+00,  3.500242E+00,  8.056586E+01,  2.704093E+01,  3.206037E-08,  1.882550E-04,  1.120283E-02,  4.783897E-01,  2.929327E-01,  2.286777E-01
187000,  2.486100E+03,  3.884767E+02,  4.516270E+01,  8.402643E+01,  1.488075E+01,  1.125154E+00,  5.523088E-02,  3.534776E+00,  3.534776E+00,  8.230956E+01,  2.768604E+01,  3.082572E-08,  1.860269E-04,  1.113633E-02,  4.579453E-01,  3.079506E-01,  2.341041E-01
