iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
128000,  2.646801E+03,  3.161437E+02,  3.671628E+01,  5.924580E+01,  1.486566E+01,  1.246614E+00,  6.119301E-02,  3.916353E+00,  3.916353E+00,  6.684798E+01,  2.398739E+01,  2.045662E-08,  1.232011E-04,  9.062787E-03,  2.870327E-01,  3.459615E-01,  3.670058E-01
129000,  2.588604E+03,  3.196492E+02,  3.716533E+01,  5.923523E+01,  1.488245E+01,  1.240459E+00,  6.089091E-02,  3.897018E+00,  3.897018E+00,  6.774200E+01,  2.372009E+01,  2.086563E-08,  1.259485E-04,  9.163277E-03,  3.034919E-01,  3.318247E-01,  3.646834E-01
130000,  2.528078E+03,  3.223925E+02,  3.751213E+01,  5.884742E+01,  1.489350E+01,  1.235629E+00,  6.065380E-02,  3.881843E+00,  3.881843E+00,  6.842489E+01,  2.336429E+01,  2.119381E-08,  1.281195E-04,  9.241917E-03,  3.053414E-01,  3.241434E-01,  3.705151E-01
131000,  2.484008E+03,  3.240062E+02,  3.735249E+01,  5.840189E+01,  1.475626E+01,  1.226856E+00,  6.022315E-02,  3.854281E+00,  3.854281E+00,  6.750584E+01,  2.307191E+01,  2.180657E-08,  1.294054E-04,  9.288179E-03,  2.913236E-01,  3.267618E-01,  3.819146E-01
132000,  2.471489E+03,  3.235710E+02,  3.653067E+01,  5.795153E+01,  1.445100E+01,  1.214916E+00,  5.963707E-02,  3.816773E+00,  3.816773E+00,  6.465487E+01,  2.292479E+01,  2.267649E-08,  1.290579E-04,  9.275701E-03,  2.776273E-01,  3.464966E-01,  3.758761E-01
133000,  2.509071E+03,  3.206887E+02,  3.562939E+01,  5.778930E+01,  1.422115E+01,  1.210620E+00,  5.942615E-02,  3.803274E+00,  3.803274E+00,  6.205670E+01,  2.306608E+01,  2.300014E-08,  1.267689E-04,  9.193075E-03,  2.759976E-01,  3.693457E-01,  3.546567E-01
134000,  2.569327E+03,  3.167847E+02,  3.530914E+01,  5.774508E+01,  1.426701E+01,  1.220019E+00,  5.988754E-02,  3.832802E+00,  3.832802E+00,  6.169725E+01,  2.333247E+01,  2.229951E-08,  1.237012E-04,  9.081162E-03,  2.797269E-01,  3.851503E-01,  3.351228E-01
135000,  2.625567E+03,  3.136927E+02,  3.497911E+01,  5.786275E+01,  1.427297E+01,  1.226273E+00,  6.019453E-02,  3.852450E+00,  3.852450E+00,  6.114608E+01,  2.361047E+01,  2.184807E-08,  1.212982E-04,  8.992524E-03,  2.883086E-01,  3.930955E-01,  3.185959E-01
136000,  2.671263E+03,  3.121306E+02,  3.490612E+01,  5.828498E+01,  1.431447E+01,  1.231123E+00,  6.043263E-02,  3.867688E+00,  3.867688E+00,  6.119592E+01,  2.390178E+01,  2.150577E-08,  1.200932E-04,  8.947744E-03,  2.930759E-01,  3.946339E-01,  3.122902E-01
137000,  2.708562E+03,  3.122140E+02,  3.532898E+01,  5.913041E+01,  1.448400E+01,  1.238227E+00,  6.078133E-02,  3.890005E+00,  3.890005E+00,  6.267080E+01,  2.424200E+01,  2.101650E-08,  1.201574E-04,  8.950136E-03,  3.029047E-01,  3.755372E-01,  3.215581E-01
138000,  2.744423E+03,  3.140208E+02,  3.610906E+01,  6.060871E+01,  1.471864E+01,  1.244620E+00,  6.109516E-02,  3.910090E+00,  3.910090E+00,  6.509229E+01,  2.470510E+01,  2.058799E-08,  1.215521E-04,  9.001928E-03,  3.200976E-01,  3.411950E-01,  3.387074E-01
139000,  2.750249E+03,  3.179304E+02,  3.769435E+01,  6.225918E+01,  1.517589E+01,  1.256010E+00,  6.165426E-02,  3.945873E+00,  3.945873E+00,  7.006095E+01,  2.506578E+01,  1.985129E-08,  1.245976E-04,  9.114006E-03,  3.356640E-01,  3.099642E-01,  3.543718E-01
140000,  2.705533E+03,  3.236431E+02,  3.923276E+01,  6.346770E+01,  1.551645E+01,  1.258767E+00,  6.178956E-02,  3.954532E+00,  3.954532E+00,  7.455673E+01,  2.510131E+01,  1.967799E-08,  1.291155E-04,  9.277769E-03,  3.419154E-01,  2.876520E-01,  3.704327E-01
141000,  2.639610E+03,  3.299369E+02,  4.030904E+01,  6.435299E+01,  1.563801E+01,  1.251577E+00,  6.143663E-02,  3.931944E+00,  3.931944E+00,  7.720218E+01,  2.496593E+01,  2.013408E-08,  1.341861E-04,  9.458192E-03,  3.408560E-01,  2.776445E-01,  3.814995E-01
142000,  2.576569E+03,  3.364059E+02,  4.118644E+01,  6.530344E+01,  1.567114E+01,  1.240797E+00,  6.090748E-02,  3.898079E+00,  3.898079E+00,  7.904977E+01,  2.484749E+01,  2.084292E-08,  1.394995E-04,  9.643635E-03,  3.371375E-01,  2.806919E-01,  3.821706E-01
143000,  2.518176E+03,  3.424766E+02,  4.173486E+01,  6.614774E+01,  1.559833E+01,  1.226890E+00,  6.022485E-02,  3.854390E+00,  3.854390E+00,  7.973016E+01,  2.472260E+01,  2.180411E-08,  1.445797E-04,  9.817662E-03,  3.324089E-01,  2.901708E-01,  3.774203E-01
144000,  2.461248E+03,  3.477665E+02,  4.232353E+01,  6.666503E+01,  1.557773E+01,  1.216719E+00,  5.972557E-02,  3.822436E+00,  3.822436E+00,  8.074798E+01,  2.453694E+01,  2.254239E-08,  1.490806E-04,  9.969306E-03,  3.226220E-01,  2.958604E-01,  3.815176E-01
145000,  2.419131E+03,  3.521068E+02,  4.259033E+01,  6.717003E+01,  1.548270E+01,  1.205503E+00,  5.917498E-02,  3.787199E+00,  3.787199E+00,  8.076127E+01,  2.441806E+01,  2.339314E-08,  1.528250E-04,  1.009373E-02,  3.026397E-01,  3.156957E-01,  3.816647E-01
146000,  2.396116E+03,  3.549727E+02,  4.227953E+01,  6.761845E+01,  1.524562E+01,  1.191399E+00,  5.848266E-02,  3.742890E+00,  3.742890E+00,  7.894431E+01,  2.438261E+01,  2.452069E-08,  1.553230E-04,  1.017589E-02,  2.830333E-01,  3.455005E-01,  3.714663E-01
147000,  2.407989E+03,  3.561593E+02,  4.172445E+01,  6.840854E+01,  1.499534E+01,  1.179609E+00,  5.790394E-02,  3.705852E+00,  3.705852E+00,  7.662889E+01,  2.458533E+01,  2.551578E-08,  1.563631E-04,  1.020990E-02,  2.604047E-01,  3.708206E-01,  3.687747E-01
148000,  2.438109E+03,  3.557406E+02,  4.110055E+01,  6.910145E+01,  1.478850E+01,  1.172135E+00,  5.753704E-02,  3.682370E+00,  3.682370E+00,  7.444190E+01,  2.486358E+01,  2.617286E-08,  1.559956E-04,  1.019790E-02,  2.449554E-01,  3.828379E-01,  3.722067E-01
149000,  2.466608E+03,  3.538941E+02,  4.049535E+01,  6.918533E+01,  1.464677E+01,  1.169544E+00,  5.740984E-02,  3.674230E+00,  3.674230E+00,  7.264281E+01,  2.502365E+01,  2.640559E-08,  1.543805E-04,  1.014496E-02,  2.550532E-01,  3.715321E-01,  3.734147E-01
150000,  2.491012E+03,  3.506947E+02,  4.002691E+01,  6.861221E+01,  1.460942E+01,  1.173368E+00,  5.759754E-02,  3.686243E+00,  3.686243E+00,  7.161939E+01,  2.504276E+01,  2.606306E-08,  1.516017E-04,  1.005325E-02,  2.675928E-01,  3.605682E-01,  3.718390E-01
151000,  2.508896E+03,  3.468269E+02,  3.968166E+01,  6.758890E+01,  1.464492E+01,  1.181325E+00,  5.798815E-02,  3.711241E+00,  3.711241E+00,  7.117419E+01,  2.494437E+01,  2.536788E-08,  1.482761E-04,  9.942370E-03,  2.717445E-01,  3.646080E-01,  3.636475E-01
152000,  2.534528E+03,  3.422921E+02,  3.914449E+01,  6.650558E+01,  1.463807E+01,  1.188846E+00,  5.835735E-02,  3.734870E+00,  3.734870E+00,  7.017786E+01,  2.486974E+01,  2.473199E-08,  1.444240E-04,  9.812374E-03,  2.785352E-01,  3.735866E-01,  3.478782E-01
153000,  2.566993E+03,  3.378232E+02,  3.886010E+01,  6.561012E+01,  1.472396E+01,  1.200189E+00,  5.891415E-02,  3.770506E+00,  3.770506E+00,  7.007677E+01,  2.485944E+01,  2.381018E-08,  1.406774E-04,  9.684264E-03,  2.878154E-01,  3.802855E-01,  3.318991E-01
154000,  2.593625E+03,  3.340284E+02,  3.812920E+01,  6.480990E+01,  1.461114E+01,  1.202354E+00,  5.902044E-02,  3.777308E+00,  3.777308E+00,  6.823190E+01,  2.483521E+01,  2.363913E-08,  1.375348E-04,  9.575482E-03,  2.829085E-01,  3.876770E-01,  3.294144E-01
155000,  2.618355E+03,  3.296853E+02,  3.716043E+01,  6.373747E+01,  1.442750E+01,  1.202619E+00,  5.903342E-02,  3.778139E+00,  3.778139E+00,  6.566252E+01,  2.474602E+01,  2.361835E-08,  1.339815E-04,  9.450978E-03,  2.695107E-01,  3.920729E-01,  3.384165E-01
156000,  2.637154E+03,  3.241070E+02,  3.623425E+01,  6.204111E+01,  1.431004E+01,  1.207976E+00,  5.929638E-02,  3.794969E+00,  3.794969E+00,  6.350466E+01,  2.450197E+01,  2.320215E-08,  1.294859E-04,  9.291069E-03,  2.606879E-01,  3.852091E-01,  3.541030E-01
157000,  2.664885E+03,  3.180310E+02,  3.550127E+01,  6.036494E+01,  1.428842E+01,  1.218539E+00,  5.981492E-02,  3.828155E+00,  3.828155E+00,  6.212607E+01,  2.429547E+01,  2.240800E-08,  1.246765E-04,  9.116890E-03,  2.658803E-01,  3.653476E-01,  3.687721E-01
158000,  2.676512E+03,  3.128947E+02,  3.520923E+01,  5.868577E+01,  1.440351E+01,  1.233438E+00,  6.054623E-02,  3.874959E+00,  3.874959E+00,  6.211126E+01,  2.400737E+01,  2.134483E-08,  1.206819E-04,  8.969648E-03,  2.749249E-01,  3.496133E-01,  3.754618E-01
159000,  2.677423E+03,  3.092772E+02,  3.463557E+01,  5.735615E+01,  1.433456E+01,  1.237657E+00,  6.075336E-02,  3.888215E+00,  3.888215E+00,  6.080681E+01,  2.373789E+01,  2.105523E-08,  1.179075E-04,  8.865947E-03,  2.911582E-01,  3.455363E-01,  3.633055E-01
160000,  2.698055E+03,  3.081330E+02,  3.494128E+01,  5.737127E+01,  1.451478E+01,  1.247723E+00,  6.124748E-02,  3.919839E+00,  3.919839E+00,  6.211477E+01,  2.383231E+01,  2.038395E-08,  1.170367E-04,  8.833147E-03,  3.057086E-01,  3.460660E-01,  3.482254E-01
161000,  2.718830E+03,  3.103484E+02,  3.662083E+01,  5.864733E+01,  1.510388E+01,  1.268241E+00,  6.225463E-02,  3.984297E+00,  3.984297E+00,  6.774268E+01,  2.418849E+01,  1.909653E-08,  1.187257E-04,  8.896654E-03,  3.002597E-01,  3.491449E-01,  3.505953E-01
162000,  2.696835E+03,  3.148300E+02,  3.820190E+01,  5.986514E+01,  1.553169E+01,  1.276890E+00,  6.267919E-02,  4.011468E+00,  4.011468E+00,  7.266903E+01,  2.433928E+01,  1.858436E-08,  1.221794E-04,  9.025128E-03,  2.961216E-01,  3.424053E-01,  3.614731E-01
163000,  2.654391E+03,  3.194916E+02,  3.879864E+01,  6.068077E+01,  1.554415E+01,  1.268049E+00,  6.224519E-02,  3.983692E+00,  3.983692E+00,  7.386337E+01,  2.431093E+01,  1.910812E-08,  1.258243E-04,  9.158760E-03,  2.991920E-01,  3.391874E-01,  3.616206E-01
164000,  2.597560E+03,  3.237819E+02,  3.884558E+01,  6.098709E+01,  1.535674E+01,  1.252003E+00,  6.145756E-02,  3.933284E+00,  3.933284E+00,  7.306112E+01,  2.410990E+01,  2.010666E-08,  1.292263E-04,  9.281748E-03,  3.075407E-01,  3.396218E-01,  3.528375E-01
165000,  2.548159E+03,  3.271177E+02,  3.857028E+01,  6.106633E+01,  1.509241E+01,  1.234837E+00,  6.061491E-02,  3.879354E+00,  3.879354E+00,  7.129468E+01,  2.389504E+01,  2.124826E-08,  1.319027E-04,  9.377373E-03,  3.150864E-01,  3.429219E-01,  3.419918E-01
166000,  2.530265E+03,  3.287612E+02,  3.811718E+01,  6.124835E+01,  1.484056E+01,  1.221425E+00,  5.995658E-02,  3.837221E+00,  3.837221E+00,  6.928136E+01,  2.384645E+01,  2.219697E-08,  1.332315E-04,  9.424488E-03,  3.203454E-01,  3.448099E-01,  3.348446E-01
167000,  2.546853E+03,  3.286115E+02,  3.794278E+01,  6.159375E+01,  1.477939E+01,  1.219183E+00,  5.984652E-02,  3.830177E+00,  3.830177E+00,  6.868015E+01,  2.399186E+01,  2.236071E-08,  1.331102E-04,  9.420197E-03,  3.304412E-01,  3.419946E-01,  3.275642E-01
168000,  2.565411E+03,  3.274185E+02,  3.767543E+01,  6.159290E+01,  1.472872E+01,  1.219307E+00,  5.985260E-02,  3.830566E+00,  3.830566E+00,  6.796244E+01,  2.407894E+01,  2.235163E-08,  1.321454E-04,  9.385997E-03,  3.378855E-01,  3.445361E-01,  3.175783E-01
169000,  2.561775E+03,  3.261828E+02,  3.728186E+01,  6.104220E+01,  1.463007E+01,  1.217517E+00,  5.976471E-02,  3.824941E+00,  3.824941E+00,  6.680203E+01,  2.395406E+01,  2.248339E-08,  1.311498E-04,  9.350573E-03,  3.381008E-01,  3.611755E-01,  3.007238E-01
170000,  2.538872E+03,  3.257493E+02,  3.722877E+01,  6.033577E+01,  1.462868E+01,  1.218269E+00,  5.980162E-02,  3.827303E+00,  3.827303E+00,  6.670056E+01,  2.370835E+01,  2.242794E-08,  1.308015E-04,  9.338146E-03,  3.450369E-01,  3.719642E-01,  2.829989E-01
171000,  2.513145E+03,  3.259380E+02,  3.722393E+01,  5.979361E+01,  1.461831E+01,  1.217484E+00,  5.976311E-02,  3.824839E+00,  3.824839E+00,  6.664461E+01,  2.348171E+01,  2.248580E-08,  1.309530E-04,  9.343556E-03,  3.512634E-01,  3.733764E-01,  2.753602E-01
172000,  2.511971E+03,  3.264781E+02,  3.720710E+01,  5.996390E+01,  1.458753E+01,  1.215195E+00,  5.965076E-02,  3.817649E+00,  3.817649E+00,  6.647423E+01,  2.350963E+01,  2.265569E-08,  1.313874E-04,  9.359038E-03,  3.521579E-01,  3.587545E-01,  2.890876E-01
173000,  2.522554E+03,  3.274277E+02,  3.739029E+01,  6.056735E+01,  1.461684E+01,  1.214650E+00,  5.962400E-02,  3.815936E+00,  3.815936E+00,  6.693568E+01,  2.367735E+01,  2.269640E-08,  1.321528E-04,  9.386260E-03,  3.527818E-01,  3.360074E-01,  3.112108E-01
174000,  2.500346E+03,  3.293974E+02,  3.776340E+01,  6.075860E+01,  1.467442E+01,  1.213396E+00,  5.956243E-02,  3.811996E+00,  3.811996E+00,  6.786993E+01,  2.361009E+01,  2.279038E-08,  1.337476E-04,  9.442726E-03,  3.557410E-01,  3.200192E-01,  3.242398E-01
175000,  2.455617E+03,  3.311320E+02,  3.772504E+01,  6.030178E+01,  1.458272E+01,  1.206427E+00,  5.922033E-02,  3.790101E+00,  3.790101E+00,  6.737736E+01,  2.330982E+01,  2.332158E-08,  1.351599E-04,  9.492450E-03,  3.605422E-01,  3.051519E-01,  3.343059E-01
176000,  2.427128E+03,  3.313593E+02,  3.739502E+01,  5.968404E+01,  1.444523E+01,  1.200314E+00,  5.892028E-02,  3.770898E+00,  3.770898E+00,  6.615824E+01,  2.305520E+01,  2.380028E-08,  1.353456E-04,  9.498967E-03,  3.576512E-01,  2.980999E-01,  3.442489E-01
177000,  2.432211E+03,  3.294740E+02,  3.639185E+01,  5.913040E+01,  1.413816E+01,  1.190880E+00,  5.845720E-02,  3.741261E+00,  3.741261E+00,  6.301483E+01,  2.297204E+01,  2.456345E-08,  1.338098E-04,  9.444922E-03,  3.550469E-01,  2.979574E-01,  3.469956E-01
178000,  2.473581E+03,  3.260059E+02,  3.536061E+01,  5.887680E+01,  1.388367E+01,  1.186374E+00,  5.823600E-02,  3.727104E+00,  3.727104E+00,  6.012701E+01,  2.311685E+01,  2.493877E-08,  1.310076E-04,  9.345502E-03,  3.599273E-01,  2.982576E-01,  3.418150E-01
179000,  2.540834E+03,  3.227550E+02,  3.506586E+01,  5.927745E+01,  1.390662E+01,  1.193319E+00,  5.857689E-02,  3.748921E+00,  3.748921E+00,  5.972438E+01,  2.350858E+01,  2.436329E-08,  1.284079E-04,  9.252311E-03,  3.620242E-01,  2.993084E-01,  3.386674E-01
180000,  2.576318E+03,  3.207865E+02,  3.522713E+01,  5.937436E+01,  1.405630E+01,  1.203399E+00,  5.907172E-02,  3.780590E+00,  3.780590E+00,  6.064487E+01,  2.369151E+01,  2.355715E-08,  1.268463E-04,  9.195881E-03,  3.596594E-01,  3.062483E-01,  3.340923E-01
181000,  2.599217E+03,  3.194501E+02,  3.522078E+01,  5.940401E+01,  1.411256E+01,  1.208325E+00,  5.931349E-02,  3.796064E+00,  3.796064E+00,  6.087661E+01,  2.380251E+01,  2.317539E-08,  1.257916E-04,  9.157569E-03,  3.552617E-01,  3.020660E-01,  3.426724E-01
182000,  2.615820E+03,  3.179801E+02,  3.522171E+01,  5.923455E+01,  1.417818E+01,  1.213927E+00,  5.958848E-02,  3.813663E+00,  3.813663E+00,  6.116130E+01,  2.384433E+01,  2.275054E-08,  1.246366E-04,  9.115431E-03,  3.490373E-01,  2.878685E-01,  3.630942E-01
183000,  2.630984E+03,  3.166681E+02,  3.531642E+01,  5.908728E+01,  1.427521E+01,  1.220594E+00,  5.991577E-02,  3.834610E+00,  3.834610E+00,  6.174541E+01,  2.388360E+01,  2.225751E-08,  1.236102E-04,  9.077818E-03,  3.346545E-01,  2.787053E-01,  3.866403E-01
184000,  2.646757E+03,  3.164181E+02,  3.558703E+01,  5.934769E+01,  1.439595E+01,  1.226229E+00,  6.019240E-02,  3.852314E+00,  3.852314E+00,  6.274481E+01,  2.400781E+01,  2.185116E-08,  1.234151E-04,  9.070652E-03,  3.280944E-01,  2.728341E-01,  3.990716E-01
185000,  2.634643E+03,  3.180758E+02,  3.612362E+01,  5.969670E+01,  1.453686E+01,  1.229001E+00,  6.032844E-02,  3.861020E+00,  3.861020E+00,  6.431429E+01,  2.402313E+01,  2.165474E-08,  1.247116E-04,  9.118173E-03,  3.304514E-01,  2.792082E-01,  3.903404E-01
186000,  2.611476E+03,  3.215465E+02,  3.720061E+01,  6.047012E+01,  1.480868E+01,  1.233725E+00,  6.056035E-02,  3.875862E+00,  3.875862E+00,  6.747018E+01,  2.407171E+01,  2.132494E-08,  1.274480E-04,  9.217666E-03,  3.333620E-01,  2.889457E-01,  3.776923E-01
187000,  2.586012E+03,  3.262141E+02,  3.854790E+01,  6.163155E+01,  1.512544E+01,  1.237898E+00,  6.076518E-02,  3.888971E+00,  3.888971E+00,  7.140926E+01,  2.418301E+01,  2.103885E-08,  1.311750E-04,  9.351470E-03,  3.420342E-01,  2.918720E-01,  3.660938E-01
