 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.31558800E-01  0.42163849E-10  0.46217670E+01
  0.63117601E-01  0.18240712E+03  0.12468091E+02
  0.94676398E-01  0.11548798E+03  0.16793798E+02
  0.12623520E+00  0.40967815E+02  0.17373123E+02
  0.15779401E+00  0.32345169E+02  0.16042704E+02
  0.18935280E+00  0.29694029E+02  0.14071171E+02
  0.22091162E+00  0.27399599E+02  0.12037266E+02
  0.25247040E+00  0.16755846E+02  0.10154516E+02
  0.28402922E+00  0.11273317E+02  0.84836540E+01
  0.31558803E+00  0.10244117E+02  0.70300093E+01
  0.34714684E+00  0.74211121E+01  0.57816286E+01
  0.37870559E+00  0.53713384E+01  0.47218652E+01
  0.41026440E+00  0.41453567E+01  0.38325367E+01
  0.44182324E+00  0.23890233E+01  0.30945680E+01
  0.47338200E+00  0.25086014E+01  0.24884455E+01
  0.50494081E+00  0.19307594E+01  0.19949605E+01
  0.53649962E+00  0.14466635E+01  0.15960193E+01
  0.56805843E+00  0.12001208E+01  0.12752560E+01
  0.59961724E+00  0.92783320E+00  0.10183628E+01
  0.63117605E+00  0.75895208E+00  0.81317276E+00
  0.66273487E+00  0.47926226E+00  0.64955109E+00
  0.69429368E+00  0.44994268E+00  0.51918775E+00
  0.72585237E+00  0.36008641E+00  0.41534713E+00
  0.75741118E+00  0.28840235E+00  0.33261338E+00
  0.78896999E+00  0.19606632E+00  0.26665840E+00
  0.82052881E+00  0.19946042E+00  0.21403536E+00
  0.85208768E+00  0.14818646E+00  0.17200731E+00
  0.88364649E+00  0.10020319E+00  0.13840312E+00
  0.91520518E+00  0.85298881E-01  0.11150181E+00
  0.94676399E+00  0.73799953E-01  0.89939296E-01
  0.97832280E+00  0.60052484E-01  0.72633959E-01
  0.10098816E+01  0.46032015E-01  0.58727354E-01
  0.10414405E+01  0.38376667E-01  0.47537785E-01
  0.10729992E+01  0.34551736E-01  0.38523067E-01
  0.11045581E+01  0.27106375E-01  0.31251490E-01
  0.11361169E+01  0.20263577E-01  0.25378939E-01
  0.11676756E+01  0.17179782E-01  0.20630674E-01
  0.11992345E+01  0.13923648E-01  0.16787091E-01
  0.12307932E+01  0.12348876E-01  0.13672407E-01
  0.12623521E+01  0.97652376E-02  0.11145669E-01
  0.12939107E+01  0.81170322E-02  0.90938285E-02
  0.13254697E+01  0.65208236E-02  0.74259238E-02
  0.13570285E+01  0.59074638E-02  0.60688476E-02
  0.13885874E+01  0.48398203E-02  0.49636425E-02
  0.14201461E+01  0.34414323E-02  0.40627592E-02
  0.14517047E+01  0.31879095E-02  0.33277948E-02
  0.14832637E+01  0.26152458E-02  0.27276867E-02
  0.15148224E+01  0.22758245E-02  0.22373081E-02
  0.15463814E+01  0.17150831E-02  0.18362806E-02
  0.15779400E+01  0.15927687E-02  0.15080840E-02
  0.16094990E+01  0.12768251E-02  0.12392956E-02
  0.16410576E+01  0.10156565E-02  0.10190113E-02
  0.16726164E+01  0.85594482E-03  0.83835679E-03
  0.17041754E+01  0.69401623E-03  0.69010590E-03
  0.17357340E+01  0.60176133E-03  0.56837278E-03
