 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.22647921E-05  0.27509866E-05  0.24680178E-05  0.22440512E-04  0.12146751E+01  0.11538779E+01
  0.20000000E+01  0.24705305E-04  0.28226412E-04  0.25050394E-04  0.68633096E-06  0.11425244E+01  0.11421834E+01
  0.30000000E+01  0.36374540E-05  0.33978133E-05  0.43495043E-05 -0.14065499E-04  0.93411857E+00  0.10052987E+01
  0.40000000E+01  0.37517559E-05  0.37293707E-05  0.39058118E-05  0.16746015E-05  0.99403340E+00  0.98307830E+00
  0.50000000E+01  0.34223849E-05  0.29842106E-05  0.28221432E-05 -0.43824161E-06  0.87196815E+00  0.87589669E+00
  0.60000000E+01  0.28895333E-05  0.22776155E-05  0.22717311E-05 -0.77230555E-06  0.78822953E+00  0.79806948E+00
  0.70000000E+01  0.19985735E-05  0.19546201E-05  0.16962648E-05 -0.68763990E-06  0.97800761E+00  0.99278575E+00
  0.80000000E+01  0.16289308E-05  0.13463855E-05  0.14040893E-05 -0.12982564E-06  0.82654554E+00  0.83045781E+00
  0.90000000E+01  0.15892437E-05  0.13518954E-05  0.14931098E-05 -0.22105445E-06  0.85065335E+00  0.85833460E+00
  0.10000000E+02  0.11728029E-05  0.10994436E-05  0.10630376E-05 -0.32717494E-06  0.93744963E+00  0.95456684E+00
  0.11000000E+02  0.10022035E-05  0.83982803E-06  0.94423859E-06 -0.13694732E-06  0.83798158E+00  0.84720457E+00
  0.12000000E+02  0.85870886E-06  0.73263533E-06  0.74243371E-06 -0.14115325E-06  0.85318244E+00  0.86528581E+00
  0.13000000E+02  0.71985983E-06  0.68857821E-06  0.68109409E-06 -0.12406865E-06  0.95654488E+00  0.97029281E+00
  0.14000000E+02  0.60789267E-06  0.58161078E-06  0.59797532E-06 -0.12442818E-06  0.95676559E+00  0.97434878E+00
  0.15000000E+02  0.48449772E-06  0.44796582E-06  0.45785870E-06 -0.63825894E-07  0.92459840E+00  0.93672323E+00
  0.16000000E+02  0.46895033E-06  0.44723149E-06  0.43059035E-06 -0.49726882E-07  0.95368624E+00  0.96409655E+00
  0.17000000E+02  0.37423189E-06  0.36103967E-06  0.36584052E-06 -0.78775173E-07  0.96474856E+00  0.98670572E+00
  0.18000000E+02  0.32248872E-06  0.30722765E-06  0.32224460E-06 -0.59098806E-07  0.95267719E+00  0.97291750E+00
  0.19000000E+02  0.25810692E-06  0.26837111E-06  0.26403259E-06 -0.34956415E-07  0.10397671E+01  0.10555564E+01
  0.20000000E+02  0.24913632E-06  0.22638601E-06  0.23483938E-06 -0.21552317E-07  0.90868330E+00  0.91929942E+00
  0.21000000E+02  0.20688967E-06  0.19981449E-06  0.20726789E-06 -0.43708283E-07  0.96580219E+00  0.99302447E+00
