 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.14650253E-03
  0.20000000E+01  0.80386002E-03
  0.30000000E+01  0.14965508E-03
  0.40000000E+01  0.11197937E-03
  0.50000000E+01  0.67911249E-04
  0.60000000E+01  0.38169324E-04
  0.70000000E+01  0.24821031E-04
  0.80000000E+01  0.13869962E-04
  0.90000000E+01  0.11207087E-04
  0.10000000E+02  0.56681824E-05
  0.11000000E+02  0.37550067E-05
  0.12000000E+02  0.26777820E-05
  0.13000000E+02  0.17514510E-05
  0.14000000E+02  0.11604445E-05
  0.15000000E+02  0.73750078E-06
  0.16000000E+02  0.56496378E-06
  0.17000000E+02  0.37465566E-06
  0.18000000E+02  0.24327119E-06
  0.19000000E+02  0.15568700E-06
  0.20000000E+02  0.10357768E-06
  0.21000000E+02  0.62488454E-07
  0.22000000E+02  0.36731020E-07
  0.23000000E+02  0.23151504E-07
  0.24000000E+02  0.14148334E-07
  0.25000000E+02  0.92305683E-08
  0.26000000E+02  0.52002700E-08
  0.27000000E+02  0.30065350E-08
  0.28000000E+02  0.17190622E-08
  0.29000000E+02  0.95580643E-09
  0.30000000E+02  0.50994992E-09
  0.31000000E+02  0.27156449E-09
  0.32000000E+02  0.14359262E-09
