 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.37671032E-05  0.44290491E-05  0.61335763E-05  0.21772330E-04  0.11757175E+01  0.89201230E+00
  0.20000000E+01  0.25539433E-04  0.20594984E-04  0.24662046E-04  0.64617791E-06  0.80639941E+00  0.80391544E+00
  0.30000000E+01  0.50594590E-05  0.40266423E-05  0.33737642E-05 -0.14151842E-04  0.79586422E+00  0.12077720E+01
  0.40000000E+01  0.40834407E-05  0.31699310E-05  0.33841904E-05 -0.37742666E-07  0.77628922E+00  0.77810407E+00
  0.50000000E+01  0.19412591E-05  0.17812509E-05  0.19671152E-05 -0.16651288E-05  0.91757506E+00  0.11281003E+01
  0.60000000E+01  0.10467462E-05  0.87437644E-06  0.10219464E-05 -0.48922669E-06  0.83532804E+00  0.97298235E+00
  0.70000000E+01  0.74744975E-06  0.56396607E-06  0.72293398E-06 -0.29428841E-06  0.75452036E+00  0.88980830E+00
  0.80000000E+01  0.40368650E-06  0.29990818E-06  0.41131335E-06 -0.20453221E-06  0.74292350E+00  0.94188881E+00
  0.90000000E+01  0.32824246E-06  0.25616703E-06  0.29700178E-06 -0.11823272E-06  0.78042012E+00  0.93955135E+00
  0.10000000E+02  0.14747432E-06  0.13714639E-06  0.17247974E-06 -0.11388647E-06  0.92996788E+00  0.13090434E+01
  0.11000000E+02  0.11654505E-06  0.90082906E-07  0.10985656E-06 -0.24153623E-07  0.77294499E+00  0.88485038E+00
  0.12000000E+02  0.76744740E-07  0.64499915E-07  0.72417542E-07 -0.33334572E-07  0.84044737E+00  0.10963044E+01
  0.13000000E+02  0.52249270E-07  0.41563233E-07  0.47101384E-07 -0.21122958E-07  0.79547971E+00  0.10534607E+01
  0.14000000E+02  0.33123040E-07  0.28056856E-07  0.30844671E-07 -0.15743719E-07  0.84704953E+00  0.11736939E+01
  0.15000000E+02  0.21046942E-07  0.17262007E-07  0.19682769E-07 -0.78593709E-08  0.82016701E+00  0.10951209E+01
  0.16000000E+02  0.16050761E-07  0.12453645E-07  0.15582913E-07 -0.51377747E-08  0.77589130E+00  0.10272936E+01
  0.17000000E+02  0.99834754E-08  0.79736457E-08  0.98701634E-08 -0.50913775E-08  0.79868436E+00  0.12242558E+01
  0.18000000E+02  0.62686052E-08  0.51748916E-08  0.62489782E-08 -0.29415126E-08  0.82552522E+00  0.12401376E+01
  0.19000000E+02  0.38862300E-08  0.33638701E-08  0.38590939E-08 -0.17602090E-08  0.86558700E+00  0.12880213E+01
  0.20000000E+02  0.25709512E-08  0.22296345E-08  0.25585896E-08 -0.11260236E-08  0.86724108E+00  0.12972263E+01
  0.21000000E+02  0.15247525E-08  0.14039526E-08  0.15383874E-08 -0.84178531E-09  0.92077410E+00  0.14898775E+01
  0.22000000E+02  0.88906899E-09  0.86391927E-09  0.86930102E-09 -0.47260090E-09  0.97171229E+00  0.15457648E+01
  0.23000000E+02  0.53259552E-09  0.54746152E-09  0.55620641E-09 -0.27975128E-09  0.10279124E+01  0.16209363E+01
  0.24000000E+02  0.30490677E-09  0.33099376E-09  0.32790209E-09 -0.15116430E-09  0.10855572E+01  0.16696252E+01
  0.25000000E+02  0.20847037E-09  0.22420783E-09  0.22427940E-09 -0.90909086E-10  0.10754902E+01  0.16106369E+01
  0.26000000E+02  0.11003937E-09  0.12496724E-09  0.12554111E-09 -0.73599023E-10  0.11356595E+01  0.19892846E+01
  0.27000000E+02  0.64565374E-10  0.71627482E-10  0.73424544E-10 -0.33018140E-10  0.11093792E+01  0.17871559E+01
  0.28000000E+02  0.36855106E-10  0.42331395E-10  0.42917492E-10 -0.21867485E-10  0.11485897E+01  0.19640995E+01
  0.29000000E+02  0.19213926E-10  0.22983771E-10  0.22881501E-10 -0.13222212E-10  0.11962038E+01  0.21758199E+01
  0.30000000E+02  0.96375902E-11  0.10734097E-10  0.10871834E-10 -0.63192563E-11  0.11137739E+01  0.20793548E+01
  0.31000000E+02  0.54918158E-11  0.61570020E-11  0.63052623E-11 -0.33641458E-11  0.11211232E+01  0.20532832E+01
  0.32000000E+02  0.29092987E-11  0.32168764E-11  0.33253838E-11 -0.25825171E-11  0.11057223E+01  0.25000818E+01
