 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.46952847E-01  0.41701393E+02  0.75476542E+01
  0.93905695E-01  0.20923347E+03  0.15271965E+02
  0.14085855E+00  0.46566441E+02  0.15913299E+02
  0.18781139E+00  0.31201441E+02  0.13610415E+02
  0.23476425E+00  0.22051085E+02  0.10872683E+02
  0.28171709E+00  0.12903591E+02  0.84206839E+01
  0.32866997E+00  0.71487036E+01  0.63860621E+01
  0.37562278E+00  0.49194574E+01  0.47578325E+01
  0.42257562E+00  0.38032660E+01  0.34925332E+01
  0.46952850E+00  0.20742388E+01  0.25351217E+01
  0.51648134E+00  0.12294720E+01  0.18264554E+01
  0.56343418E+00  0.93149698E+00  0.13103250E+01
  0.61038703E+00  0.59844267E+00  0.93840474E+00
  0.65733993E+00  0.38452029E+00  0.67205948E+00
  0.70429271E+00  0.25646254E+00  0.48188242E+00
  0.75124556E+00  0.20133868E+00  0.34618711E+00
  0.79819846E+00  0.13003927E+00  0.24929044E+00
  0.84515125E+00  0.86069986E-01  0.17998055E+00
  0.89210415E+00  0.54952826E-01  0.13028997E+00
  0.93905699E+00  0.36599603E-01  0.94572648E-01
  0.98600984E+00  0.23400825E-01  0.68828456E-01
  0.10329627E+01  0.12904825E-01  0.50220739E-01
  0.10799155E+01  0.82960641E-02  0.36733892E-01
  0.11268684E+01  0.50463434E-02  0.26932180E-01
  0.11738212E+01  0.33086860E-02  0.19790096E-01
  0.12207741E+01  0.18631436E-02  0.14572917E-01
  0.12677269E+01  0.10956972E-02  0.10752739E-01
  0.13146799E+01  0.63256675E-03  0.79491204E-02
  0.13616326E+01  0.33276516E-03  0.58871373E-02
  0.14085854E+01  0.18000745E-03  0.43674782E-02
  0.14555383E+01  0.10175978E-03  0.32453411E-02
  0.15024911E+01  0.54211578E-04  0.24152193E-02
