 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.49826816E-01  0.38357029E+02  0.69796143E+01
  0.99653631E-01  0.18590565E+03  0.14025946E+02
  0.14948045E+00  0.49052937E+02  0.14518991E+02
  0.19930726E+00  0.30350679E+02  0.12325759E+02
  0.24913408E+00  0.18455828E+02  0.97443752E+01
  0.29896089E+00  0.95335236E+01  0.74368906E+01
  0.34878772E+00  0.57287922E+01  0.55350299E+01
  0.39861453E+00  0.36177523E+01  0.40358067E+01
  0.44844133E+00  0.25782430E+01  0.28960822E+01
  0.49826816E+00  0.14607308E+01  0.20553722E+01
  0.54809499E+00  0.95960516E+00  0.14490759E+01
  0.59792179E+00  0.67338079E+00  0.10183963E+01
  0.64774859E+00  0.45306873E+00  0.71520948E+00
  0.69757545E+00  0.30120963E+00  0.50274187E+00
  0.74740219E+00  0.19982976E+00  0.35407215E+00
  0.79722905E+00  0.15354103E+00  0.24999392E+00
  0.84705591E+00  0.10202356E+00  0.17700809E+00
  0.89688265E+00  0.66074684E-01  0.12570143E+00
  0.94670951E+00  0.40822763E-01  0.89531869E-01
  0.99653631E+00  0.28095189E-01  0.63956127E-01
  0.10463631E+01  0.16965332E-01  0.45815542E-01
  0.10961900E+01  0.10050051E-01  0.32909337E-01
  0.11460167E+01  0.63233748E-02  0.23699822E-01
  0.11958436E+01  0.36735036E-02  0.17109318E-01
  0.12456704E+01  0.24573694E-02  0.12380135E-01
  0.12954972E+01  0.14000507E-02  0.89777661E-02
  0.13453240E+01  0.77934767E-03  0.65239072E-02
  0.13951509E+01  0.45341221E-03  0.47500082E-02
  0.14449776E+01  0.24593165E-03  0.34648241E-02
  0.14948044E+01  0.13330077E-03  0.25317692E-02
  0.15446312E+01  0.71657843E-04  0.18530221E-02
  0.15944581E+01  0.39728031E-04  0.13583570E-02
