 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.11913696E-03
  0.20000000E+01  0.77089056E-03
  0.30000000E+01  0.13483177E-03
  0.40000000E+01  0.11893124E-03
  0.50000000E+01  0.78538236E-04
  0.60000000E+01  0.41826028E-04
  0.70000000E+01  0.26978141E-04
  0.80000000E+01  0.17005672E-04
  0.90000000E+01  0.12604850E-04
  0.10000000E+02  0.71817208E-05
  0.11000000E+02  0.42958045E-05
  0.12000000E+02  0.32442993E-05
  0.13000000E+02  0.20808766E-05
  0.14000000E+02  0.13355364E-05
  0.15000000E+02  0.84557161E-06
  0.16000000E+02  0.67820190E-06
  0.17000000E+02  0.42838479E-06
  0.18000000E+02  0.28595059E-06
  0.19000000E+02  0.17790451E-06
  0.20000000E+02  0.11584681E-06
  0.21000000E+02  0.70741535E-07
  0.22000000E+02  0.41469491E-07
  0.23000000E+02  0.26293856E-07
  0.24000000E+02  0.15913507E-07
  0.25000000E+02  0.10344029E-07
  0.26000000E+02  0.59100320E-08
  0.27000000E+02  0.34505712E-08
  0.28000000E+02  0.20105482E-08
  0.29000000E+02  0.11675912E-08
  0.30000000E+02  0.60116190E-09
  0.31000000E+02  0.35574255E-09
  0.32000000E+02  0.19228567E-09
