 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.30457487E-03
  0.20000000E+01  0.17112022E-02
  0.30000000E+01  0.28065636E-03
  0.40000000E+01  0.24587894E-03
  0.50000000E+01  0.12427906E-03
  0.60000000E+01  0.54580411E-04
  0.70000000E+01  0.34599001E-04
  0.80000000E+01  0.19441359E-04
  0.90000000E+01  0.13740405E-04
  0.10000000E+02  0.69790012E-05
  0.11000000E+02  0.41519247E-05
  0.12000000E+02  0.27924243E-05
  0.13000000E+02  0.18138527E-05
  0.14000000E+02  0.11653149E-05
  0.15000000E+02  0.69694812E-06
  0.16000000E+02  0.51789488E-06
  0.17000000E+02  0.32521891E-06
  0.18000000E+02  0.21929893E-06
  0.19000000E+02  0.13786448E-06
  0.20000000E+02  0.96766470E-07
  0.21000000E+02  0.65822675E-07
  0.22000000E+02  0.41339320E-07
  0.23000000E+02  0.29024497E-07
  0.24000000E+02  0.19373882E-07
  0.25000000E+02  0.13538727E-07
  0.26000000E+02  0.91110417E-08
  0.27000000E+02  0.61025167E-08
  0.28000000E+02  0.41886463E-08
  0.29000000E+02  0.28657912E-08
  0.30000000E+02  0.19475177E-08
  0.31000000E+02  0.13495095E-08
  0.32000000E+02  0.90283603E-09
  0.33000000E+02  0.61867128E-09
  0.34000000E+02  0.42383633E-09
  0.35000000E+02  0.27123923E-09
  0.36000000E+02  0.18716352E-09
  0.37000000E+02  0.12033058E-09
  0.38000000E+02  0.79585664E-10
  0.39000000E+02  0.49898325E-10
  0.40000000E+02  0.32691700E-10
  0.41000000E+02  0.21185272E-10
  0.42000000E+02  0.12921491E-10
  0.43000000E+02  0.82181414E-11
  0.44000000E+02  0.51733782E-11
  0.45000000E+02  0.33011536E-11
  0.46000000E+02  0.19745961E-11
  0.47000000E+02  0.12544317E-11
  0.48000000E+02  0.80913103E-12
  0.49000000E+02  0.50500793E-12
  0.50000000E+02  0.30549641E-12
  0.51000000E+02  0.19157144E-12
  0.52000000E+02  0.11988830E-12
  0.53000000E+02  0.74958147E-13
  0.54000000E+02  0.46491141E-13
  0.55000000E+02  0.28822827E-13
  0.56000000E+02  0.18882319E-13
  0.57000000E+02  0.11897969E-13
  0.58000000E+02  0.76799588E-14
  0.59000000E+02  0.51164835E-14
  0.60000000E+02  0.34469104E-14
  0.61000000E+02  0.23996532E-14
  0.62000000E+02  0.18437017E-14
  0.63000000E+02  0.14625804E-14
  0.64000000E+02  0.12710860E-14
