 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.30410694E-03
  0.20000000E+01  0.16129438E-02
  0.30000000E+01  0.31901390E-03
  0.40000000E+01  0.23724024E-03
  0.50000000E+01  0.13856901E-03
  0.60000000E+01  0.68417015E-04
  0.70000000E+01  0.40921015E-04
  0.80000000E+01  0.25366116E-04
  0.90000000E+01  0.17635197E-04
  0.10000000E+02  0.88842644E-05
  0.11000000E+02  0.51643715E-05
  0.12000000E+02  0.35482337E-05
  0.13000000E+02  0.21953813E-05
  0.14000000E+02  0.14303771E-05
  0.15000000E+02  0.87652052E-06
  0.16000000E+02  0.67967272E-06
  0.17000000E+02  0.41756792E-06
  0.18000000E+02  0.28503226E-06
  0.19000000E+02  0.17995868E-06
  0.20000000E+02  0.12888258E-06
  0.21000000E+02  0.90741743E-07
  0.22000000E+02  0.58464828E-07
  0.23000000E+02  0.40806299E-07
  0.24000000E+02  0.27958551E-07
  0.25000000E+02  0.20171493E-07
  0.26000000E+02  0.13222452E-07
  0.27000000E+02  0.90946202E-08
  0.28000000E+02  0.62728360E-08
  0.29000000E+02  0.41372661E-08
  0.30000000E+02  0.28817362E-08
  0.31000000E+02  0.19770736E-08
  0.32000000E+02  0.12964787E-08
  0.33000000E+02  0.91024638E-09
  0.34000000E+02  0.61081140E-09
  0.35000000E+02  0.39110984E-09
  0.36000000E+02  0.26875019E-09
  0.37000000E+02  0.16958990E-09
  0.38000000E+02  0.11421155E-09
  0.39000000E+02  0.70031383E-10
  0.40000000E+02  0.45628144E-10
  0.41000000E+02  0.29274246E-10
  0.42000000E+02  0.17665118E-10
  0.43000000E+02  0.11201332E-10
  0.44000000E+02  0.68531344E-11
  0.45000000E+02  0.44628056E-11
  0.46000000E+02  0.26990118E-11
  0.47000000E+02  0.17116886E-11
  0.48000000E+02  0.11075286E-11
  0.49000000E+02  0.69756229E-12
  0.50000000E+02  0.43128660E-12
  0.51000000E+02  0.26735000E-12
  0.52000000E+02  0.16803072E-12
  0.53000000E+02  0.10173305E-12
  0.54000000E+02  0.62854696E-13
  0.55000000E+02  0.38645478E-13
  0.56000000E+02  0.23804907E-13
  0.57000000E+02  0.15006339E-13
  0.58000000E+02  0.90566152E-14
  0.59000000E+02  0.58831542E-14
  0.60000000E+02  0.37937157E-14
  0.61000000E+02  0.25815015E-14
  0.62000000E+02  0.19159652E-14
  0.63000000E+02  0.14973612E-14
  0.64000000E+02  0.12864442E-14
