 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.59421495E-01  0.45561436E+02  0.73636637E+01
  0.11884299E+00  0.15775891E+03  0.13156244E+02
  0.17826447E+00  0.20776207E+02  0.12437782E+02
  0.23768598E+00  0.20344931E+02  0.98440104E+01
  0.29710746E+00  0.10421058E+02  0.72722654E+01
  0.35652894E+00  0.52988615E+01  0.51518021E+01
  0.41595048E+00  0.33074300E+01  0.35368545E+01
  0.47537196E+00  0.19274130E+01  0.23750095E+01
  0.53479344E+00  0.12535377E+01  0.15736320E+01
  0.59421492E+00  0.67178416E+00  0.10359216E+01
  0.65363646E+00  0.42382520E+00  0.68073380E+00
  0.71305788E+00  0.27880752E+00  0.44783154E+00
  0.77247941E+00  0.18305072E+00  0.29543099E+00
  0.83190095E+00  0.11409204E+00  0.19560353E+00
  0.89132237E+00  0.69499552E-01  0.13002987E+00
  0.95074391E+00  0.51914837E-01  0.86795442E-01
  0.10101655E+01  0.33368845E-01  0.58171794E-01
  0.10695869E+01  0.21490801E-01  0.39140284E-01
  0.11290084E+01  0.13564416E-01  0.26433051E-01
  0.11884298E+01  0.98525062E-02  0.17913917E-01
  0.12478514E+01  0.65027741E-02  0.12180348E-01
  0.13072729E+01  0.41333106E-02  0.83073806E-02
  0.13666943E+01  0.28610309E-02  0.56822067E-02
  0.14261158E+01  0.19321718E-02  0.38970571E-02
  0.14855373E+01  0.13709046E-02  0.26794593E-02
  0.15449588E+01  0.91717142E-03  0.18466231E-02
  0.16043804E+01  0.60938980E-03  0.12754559E-02
  0.16638019E+01  0.42874203E-03  0.88277215E-03
  0.17232232E+01  0.28616432E-03  0.61217340E-03
  0.17826447E+01  0.19416108E-03  0.42529515E-03
  0.18420663E+01  0.13488499E-03  0.29597204E-03
  0.19014878E+01  0.88985224E-04  0.20630659E-03
  0.19609092E+01  0.61533770E-04  0.14402509E-03
  0.20203309E+01  0.41668947E-04  0.10069053E-03
  0.20797522E+01  0.27706834E-04  0.70490642E-04
  0.21391737E+01  0.18754750E-04  0.49412396E-04
  0.21985953E+01  0.12103902E-04  0.34679499E-04
  0.22580168E+01  0.82559836E-05  0.24367715E-04
  0.23174381E+01  0.52513942E-05  0.17141108E-04
  0.23768597E+01  0.34172617E-05  0.12070331E-04
  0.24362812E+01  0.22708268E-05  0.85081792E-05
  0.24957027E+01  0.14104930E-05  0.60030143E-05
  0.25551240E+01  0.91143585E-06  0.42393617E-05
  0.26145458E+01  0.57645178E-06  0.29964733E-05
  0.26739671E+01  0.38863453E-06  0.21197468E-05
  0.27333887E+01  0.23573465E-06  0.15007394E-05
  0.27928102E+01  0.15394009E-06  0.10633097E-05
  0.28522315E+01  0.10200911E-06  0.75393575E-06
  0.29116533E+01  0.66002919E-07  0.53495268E-06
  0.29710746E+01  0.42943949E-07  0.37983264E-06
  0.30304964E+01  0.27049591E-07  0.26986811E-06
  0.30899177E+01  0.17724393E-07  0.19186000E-06
  0.31493390E+01  0.11335204E-07  0.13648361E-06
  0.32087607E+01  0.72408435E-08  0.97146717E-07
  0.32681820E+01  0.45646167E-08  0.69186427E-07
  0.33276038E+01  0.29204290E-08  0.49300073E-07
  0.33870251E+01  0.18854374E-08  0.35148197E-07
  0.34464464E+01  0.11551649E-08  0.25071342E-07
  0.35058682E+01  0.74974649E-09  0.17892200E-07
  0.35652895E+01  0.48214738E-09  0.12774851E-07
  0.36247110E+01  0.31583830E-09  0.91252668E-08
  0.36841326E+01  0.22811798E-09  0.65211898E-08
  0.37435541E+01  0.16919136E-09  0.46622328E-08
  0.38029757E+01  0.13705564E-09  0.33345888E-08
