 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.69174757E-05  0.10480644E-04  0.10101715E-04  0.13437827E-04  0.15150967E+01  0.14674183E+01
  0.20000000E+01  0.20355303E-04  0.30682117E-04  0.31539723E-04 -0.87514491E-06  0.15073279E+01  0.15094383E+01
  0.30000000E+01  0.51671859E-05  0.46410805E-05  0.50046697E-05 -0.10836319E-04  0.89818341E+00  0.10525981E+01
  0.40000000E+01  0.34997663E-05  0.39464785E-05  0.40932023E-05 -0.42856360E-06  0.11276406E+01  0.11396625E+01
  0.50000000E+01  0.21090073E-05  0.19497991E-05  0.22148490E-05 -0.12604556E-05  0.92451036E+00  0.99785352E+00
  0.60000000E+01  0.10326370E-05  0.10993909E-05  0.13323497E-05 -0.77359579E-06  0.10646442E+01  0.11749650E+01
  0.70000000E+01  0.55561947E-06  0.61968865E-06  0.78398875E-06 -0.29498915E-06  0.11153113E+01  0.12065263E+01
  0.80000000E+01  0.35581365E-06  0.43077159E-06  0.47093869E-06 -0.13821509E-06  0.12106663E+01  0.12869378E+01
  0.90000000E+01  0.23429041E-06  0.33314785E-06  0.33152659E-06 -0.11674268E-06  0.14219440E+01  0.15320112E+01
  0.10000000E+02  0.12058557E-06  0.16669654E-06  0.17152087E-06 -0.80887226E-07  0.13823920E+01  0.15470279E+01
  0.11000000E+02  0.74706989E-07  0.10168447E-06  0.11211333E-06 -0.30461070E-07  0.13611106E+01  0.14711926E+01
  0.12000000E+02  0.49793027E-07  0.76728583E-07  0.78253898E-07 -0.19161236E-07  0.15409504E+01  0.16542885E+01
  0.13000000E+02  0.33482912E-07  0.47987726E-07  0.49827694E-07 -0.14253742E-07  0.14332005E+01  0.15690284E+01
  0.14000000E+02  0.20727777E-07  0.29636711E-07  0.30412867E-07 -0.10120750E-07  0.14298066E+01  0.15975817E+01
  0.15000000E+02  0.13229904E-07  0.17661305E-07  0.18337021E-07 -0.53869464E-08  0.13349534E+01  0.14848588E+01
  0.16000000E+02  0.92179491E-08  0.13414823E-07  0.13201554E-07 -0.34113565E-08  0.14552937E+01  0.16006229E+01
  0.17000000E+02  0.60476482E-08  0.87886303E-08  0.80529761E-08 -0.24558060E-08  0.14532311E+01  0.16226635E+01
  0.18000000E+02  0.42060035E-08  0.57153993E-08  0.54801235E-08 -0.16885005E-08  0.13588669E+01  0.15362222E+01
