 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.24314143E-05  0.50312442E-05  0.51118100E-05  0.20169147E-04  0.20692666E+01  0.16620752E+01
  0.20000000E+01  0.22600561E-04  0.23687366E-04  0.26114623E-04  0.18907928E-05  0.10480875E+01  0.10398741E+01
  0.30000000E+01  0.62129998E-05  0.61396172E-05  0.49191885E-05 -0.12283553E-04  0.98818886E+00  0.12793369E+01
  0.40000000E+01  0.41695944E-05  0.38287781E-05  0.39251868E-05 -0.77627163E-06  0.91826153E+00  0.95481670E+00
  0.50000000E+01  0.23863122E-05  0.23425041E-05  0.18985395E-05 -0.14645176E-05  0.98164195E+00  0.11322705E+01
  0.60000000E+01  0.13023188E-05  0.10537699E-05  0.12517081E-05 -0.71787582E-06  0.80914897E+00  0.97149926E+00
  0.70000000E+01  0.84900643E-06  0.76898732E-06  0.74308196E-06 -0.37523390E-06  0.90574968E+00  0.10576152E+01
  0.80000000E+01  0.48565920E-06  0.50267187E-06  0.45066099E-06 -0.23656537E-06  0.10350300E+01  0.12263144E+01
  0.90000000E+01  0.35584264E-06  0.36640714E-06  0.34513991E-06 -0.13303635E-06  0.10296887E+01  0.11948562E+01
  0.10000000E+02  0.19579301E-06  0.18549659E-06  0.19775058E-06 -0.11943131E-06  0.94741172E+00  0.12468387E+01
  0.11000000E+02  0.12651326E-06  0.13267321E-06  0.12886643E-06 -0.49729419E-07  0.10486902E+01  0.12609364E+01
  0.12000000E+02  0.84199741E-07  0.98445625E-07  0.90741977E-07 -0.31490519E-07  0.11691916E+01  0.13894944E+01
  0.13000000E+02  0.59849548E-07  0.67668786E-07  0.62056706E-07 -0.20775465E-07  0.11306483E+01  0.13521632E+01
  0.14000000E+02  0.40369564E-07  0.46581761E-07  0.39466773E-07 -0.17719261E-07  0.11538832E+01  0.14555235E+01
  0.15000000E+02  0.25177407E-07  0.30250220E-07  0.26089813E-07 -0.10000510E-07  0.12014828E+01  0.14939467E+01
  0.16000000E+02  0.19453756E-07  0.22160823E-07  0.18877873E-07 -0.57941434E-08  0.11391540E+01  0.13730785E+01
  0.17000000E+02  0.12529200E-07  0.14388759E-07  0.12238154E-07 -0.54926055E-08  0.11484179E+01  0.15142434E+01
  0.18000000E+02  0.87136245E-08  0.92451762E-08  0.82067722E-08 -0.35610228E-08  0.10610024E+01  0.14220948E+01
  0.19000000E+02  0.51676219E-08  0.60796745E-08  0.53658109E-08 -0.27546541E-08  0.11764936E+01  0.16736579E+01
  0.20000000E+02  0.32934104E-08  0.38442822E-08  0.34911674E-08 -0.13445766E-08  0.11672648E+01  0.15680758E+01
  0.21000000E+02  0.22233335E-08  0.23770792E-08  0.22133195E-08 -0.97135511E-09  0.10691509E+01  0.15195140E+01
  0.22000000E+02  0.12942362E-08  0.13390540E-08  0.13233059E-08 -0.69726669E-09  0.10346287E+01  0.16164345E+01
  0.23000000E+02  0.83048812E-09  0.87600194E-09  0.84696600E-09 -0.36051015E-09  0.10548037E+01  0.15449004E+01
  0.24000000E+02  0.51784715E-09  0.50615345E-09  0.51963212E-09 -0.23666111E-09  0.97741860E+00  0.15158204E+01
  0.25000000E+02  0.33834296E-09  0.33120096E-09  0.34002362E-09 -0.15404096E-09  0.97889119E+00  0.15376045E+01
  0.26000000E+02  0.19700788E-09  0.20103808E-09  0.20566961E-09 -0.11285831E-09  0.10204570E+01  0.17515845E+01
  0.27000000E+02  0.11226568E-09  0.10685922E-09  0.10791270E-09 -0.63728724E-10  0.95184225E+00  0.17041957E+01
  0.28000000E+02  0.63528648E-10  0.65034270E-10  0.66126868E-10 -0.36442311E-10  0.10236999E+01  0.18121319E+01
  0.29000000E+02  0.35253689E-10  0.35985683E-10  0.36646762E-10 -0.21653018E-10  0.10207636E+01  0.18951066E+01
  0.30000000E+02  0.18219679E-10  0.17770934E-10  0.18798766E-10 -0.12249914E-10  0.97537029E+00  0.19654803E+01
  0.31000000E+02  0.96301274E-11  0.10038363E-10  0.10073560E-10 -0.63402768E-11  0.10423915E+01  0.20442533E+01
  0.32000000E+02  0.55391256E-11  0.54803965E-11  0.57082689E-11 -0.40910018E-11  0.98939741E+00  0.21495321E+01
