 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.91847462E-04
  0.20000000E+01  0.89708960E-03
  0.30000000E+01  0.98513054E-04
  0.40000000E+01  0.10303340E-03
  0.50000000E+01  0.65109154E-04
  0.60000000E+01  0.36301913E-04
  0.70000000E+01  0.23365919E-04
  0.80000000E+01  0.13631690E-04
  0.90000000E+01  0.11035057E-04
  0.10000000E+02  0.55774108E-05
  0.11000000E+02  0.37135776E-05
  0.12000000E+02  0.28003797E-05
  0.13000000E+02  0.18171944E-05
  0.14000000E+02  0.11880231E-05
  0.15000000E+02  0.76872499E-06
  0.16000000E+02  0.58028104E-06
  0.17000000E+02  0.37537939E-06
  0.18000000E+02  0.24670666E-06
  0.19000000E+02  0.15004422E-06
  0.20000000E+02  0.99634690E-07
  0.21000000E+02  0.60366496E-07
  0.22000000E+02  0.34918060E-07
  0.23000000E+02  0.21950443E-07
  0.24000000E+02  0.13566252E-07
  0.25000000E+02  0.84062552E-08
  0.26000000E+02  0.49716498E-08
  0.27000000E+02  0.27889833E-08
  0.28000000E+02  0.16016032E-08
  0.29000000E+02  0.84906115E-09
  0.30000000E+02  0.43708950E-09
  0.31000000E+02  0.24496910E-09
  0.32000000E+02  0.12944264E-09
