 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.77621786E-04
  0.20000000E+01  0.87047572E-03
  0.30000000E+01  0.15295336E-03
  0.40000000E+01  0.14046303E-03
  0.50000000E+01  0.90608672E-04
  0.60000000E+01  0.42701475E-04
  0.70000000E+01  0.25484544E-04
  0.80000000E+01  0.16780241E-04
  0.90000000E+01  0.12170683E-04
  0.10000000E+02  0.65487429E-05
  0.11000000E+02  0.42645138E-05
  0.12000000E+02  0.29108960E-05
  0.13000000E+02  0.19810095E-05
  0.14000000E+02  0.12971735E-05
  0.15000000E+02  0.80858899E-06
  0.16000000E+02  0.64274047E-06
  0.17000000E+02  0.41886730E-06
  0.18000000E+02  0.27487462E-06
  0.19000000E+02  0.17162616E-06
  0.20000000E+02  0.11651249E-06
  0.21000000E+02  0.71740033E-07
  0.22000000E+02  0.42243460E-07
  0.23000000E+02  0.27105578E-07
  0.24000000E+02  0.16090237E-07
  0.25000000E+02  0.10722375E-07
  0.26000000E+02  0.58903304E-08
  0.27000000E+02  0.35339458E-08
  0.28000000E+02  0.20249773E-08
  0.29000000E+02  0.11462982E-08
  0.30000000E+02  0.58604571E-09
  0.31000000E+02  0.33828307E-09
  0.32000000E+02  0.18309299E-09
