 # Energy density spectrum: E(k) [energy per unit wavenumber]
 # Columns: k_phys [physical wavenumber], E_density [simulated]
  0.10000000E+01  0.15891777E-03
  0.20000000E+01  0.79350010E-03
  0.30000000E+01  0.14978400E-03
  0.40000000E+01  0.11011320E-03
  0.50000000E+01  0.69638183E-04
  0.60000000E+01  0.34068104E-04
  0.70000000E+01  0.21755543E-04
  0.80000000E+01  0.14120515E-04
  0.90000000E+01  0.10669727E-04
  0.10000000E+02  0.56051185E-05
  0.11000000E+02  0.36057925E-05
  0.12000000E+02  0.25902318E-05
  0.13000000E+02  0.17081296E-05
  0.14000000E+02  0.11623184E-05
  0.15000000E+02  0.74050394E-06
  0.16000000E+02  0.57322700E-06
  0.17000000E+02  0.37245789E-06
  0.18000000E+02  0.24002924E-06
  0.19000000E+02  0.15227893E-06
  0.20000000E+02  0.10350968E-06
  0.21000000E+02  0.64207164E-07
  0.22000000E+02  0.37685254E-07
  0.23000000E+02  0.24651685E-07
  0.24000000E+02  0.14103604E-07
  0.25000000E+02  0.10040955E-07
  0.26000000E+02  0.54759952E-08
  0.27000000E+02  0.32037855E-08
  0.28000000E+02  0.18037161E-08
  0.29000000E+02  0.95265762E-09
  0.30000000E+02  0.49943266E-09
  0.31000000E+02  0.26555769E-09
  0.32000000E+02  0.15314038E-09
