 # Normalized spectrum: k_eta, E_norm, E_pope_norm
 # Columns: k_eta, normalized_simulated_spectrum, normalized_pope_spectrum
  0.46582744E-01  0.31858658E+02  0.74441729E+01
  0.93165487E-01  0.26868307E+03  0.15189194E+02
  0.13974823E+00  0.35836113E+02  0.15930830E+02
  0.18633097E+00  0.32491871E+02  0.13686696E+02
  0.23291373E+00  0.21206141E+02  0.10971492E+02
  0.27949646E+00  0.12050583E+02  0.85242472E+01
  0.32607922E+00  0.79095802E+01  0.64855766E+01
  0.37266195E+00  0.49035211E+01  0.48481755E+01
  0.41924471E+00  0.37238429E+01  0.35708218E+01
  0.46582747E+00  0.19978644E+01  0.26004059E+01
  0.51241022E+00  0.12557428E+01  0.18792856E+01
  0.55899292E+00  0.89822447E+00  0.13521458E+01
  0.60557568E+00  0.57876009E+00  0.97100008E+00
  0.65215844E+00  0.39914680E+00  0.69719738E+00
  0.69874114E+00  0.25145683E+00  0.50113457E+00
  0.74532390E+00  0.19500184E+00  0.36086598E+00
  0.79190665E+00  0.12961288E+00  0.26045245E+00
  0.83848941E+00  0.87034374E-01  0.18845536E+00
  0.88507217E+00  0.54902840E-01  0.13672017E+00
  0.93165493E+00  0.37244089E-01  0.99450707E-01
  0.97823769E+00  0.22960113E-01  0.72530054E-01
  0.10248204E+01  0.13666766E-01  0.53030878E-01
  0.10714031E+01  0.89285467E-02  0.38868718E-01
  0.11179858E+01  0.51624645E-02  0.28555144E-01
  0.11645687E+01  0.35274322E-02  0.21024914E-01
  0.12111514E+01  0.20145481E-02  0.15513191E-01
  0.12577342E+01  0.11846352E-02  0.11469319E-01
  0.13043169E+01  0.68111735E-03  0.84956940E-02
  0.13508996E+01  0.37691946E-03  0.63043595E-02
  0.13974823E+01  0.20165568E-03  0.46862219E-02
  0.14440651E+01  0.11655979E-03  0.34890322E-02
  0.14906478E+01  0.64317872E-04  0.26016710E-02
