 # Isotropy Coefficients: Standard IC = E₂₂/E₁₁ (should be 4/3 for isotropy)
 # Derivative-based IC = [2E₂₂ - k dE₁₁/dk] / [2E₁₁] (alternative definition)
 # Columns: k, E11(k), E22(k), E33(k), dE11/dk, IC_standard, IC_derivative
  0.10000000E+01  0.47714570E-05  0.47836429E-05  0.48888887E-05  0.12014671E-04  0.10025539E+01  0.87895042E+00
  0.20000000E+01  0.16786127E-04  0.16945869E-04  0.23189881E-04  0.28370800E-06  0.10095164E+01  0.10078571E+01
  0.30000000E+01  0.53388731E-05  0.53960557E-05  0.52722553E-05 -0.71964446E-05  0.10107106E+01  0.12092103E+01
  0.40000000E+01  0.57295942E-05  0.46424007E-05  0.44934418E-05 -0.47799659E-06  0.81024945E+00  0.82663012E+00
  0.50000000E+01  0.26765326E-05  0.27304618E-05  0.25421577E-05 -0.26347859E-05  0.10201489E+01  0.12617577E+01
  0.60000000E+01  0.12233627E-05  0.13957318E-05  0.12786144E-05 -0.74355785E-06  0.11408979E+01  0.13199092E+01
  0.70000000E+01  0.90644932E-06  0.84195898E-06  0.86946756E-06 -0.29526208E-06  0.92885387E+00  0.10407802E+01
  0.80000000E+01  0.49162173E-06  0.55452080E-06  0.54341615E-06 -0.27688296E-06  0.11279420E+01  0.13491114E+01
  0.90000000E+01  0.36575017E-06  0.41176600E-06  0.38915803E-06 -0.11698114E-06  0.11258122E+01  0.12671126E+01
  0.10000000E+02  0.22036480E-06  0.24187631E-06  0.23138534E-06 -0.11798149E-06  0.10976177E+01  0.13604276E+01
  0.11000000E+02  0.14016756E-06  0.14670262E-06  0.14761157E-06 -0.53656233E-07  0.10466232E+01  0.12533207E+01
  0.12000000E+02  0.10273860E-06  0.10706653E-06  0.10817226E-06 -0.33103500E-07  0.10421256E+01  0.12319235E+01
  0.13000000E+02  0.68615392E-07  0.71240095E-07  0.72775634E-07 -0.29036007E-07  0.10382524E+01  0.13082927E+01
  0.14000000E+02  0.45189520E-07  0.47176531E-07  0.46746731E-07 -0.20139289E-07  0.10439706E+01  0.13502405E+01
  0.15000000E+02  0.28206964E-07  0.31715548E-07  0.30557796E-07 -0.11458007E-07  0.11243871E+01  0.14234854E+01
  0.16000000E+02  0.21142647E-07  0.22919087E-07  0.24910259E-07 -0.66784005E-08  0.10840217E+01  0.13321080E+01
  0.17000000E+02  0.13736494E-07  0.14965936E-07  0.16599241E-07 -0.58420717E-08  0.10895019E+01  0.14444050E+01
  0.18000000E+02  0.95665769E-08  0.99805781E-08  0.10733177E-07 -0.39401544E-08  0.10432758E+01  0.14071901E+01
  0.19000000E+02  0.57032667E-08  0.64237216E-08  0.67871024E-08 -0.26609666E-08  0.11263232E+01  0.15614734E+01
  0.20000000E+02  0.41586810E-08  0.42946171E-08  0.46542250E-08 -0.15263767E-08  0.10326873E+01  0.13930219E+01
  0.21000000E+02  0.24049247E-08  0.25442024E-08  0.27179592E-08 -0.13750588E-08  0.10579135E+01  0.16473119E+01
  0.22000000E+02  0.14963610E-08  0.14878129E-08  0.16414328E-08 -0.69866618E-09  0.99428737E+00  0.14985143E+01
  0.23000000E+02  0.90541447E-09  0.95502217E-09  0.96748531E-09 -0.46470869E-09  0.10547900E+01  0.16342602E+01
  0.24000000E+02  0.54659205E-09  0.55991489E-09  0.58610794E-09 -0.24104399E-09  0.10243744E+01  0.15439086E+01
  0.25000000E+02  0.38327649E-09  0.39080106E-09  0.38874187E-09 -0.15805386E-09  0.10196322E+01  0.15256932E+01
  0.26000000E+02  0.21178492E-09  0.21675887E-09  0.22350566E-09 -0.13337102E-09  0.10234859E+01  0.18272150E+01
  0.27000000E+02  0.12360390E-09  0.12961369E-09  0.12775837E-09 -0.65995799E-10  0.10486214E+01  0.17562702E+01
  0.28000000E+02  0.69663740E-10  0.75290864E-10  0.74268133E-10 -0.40985923E-10  0.10807755E+01  0.18894167E+01
  0.29000000E+02  0.38256658E-10  0.39559207E-10  0.39396198E-10 -0.23209672E-10  0.10340476E+01  0.18976820E+01
  0.30000000E+02  0.20838015E-10  0.22874924E-10  0.22283307E-10 -0.12539430E-10  0.10977497E+01  0.19839104E+01
  0.31000000E+02  0.11514175E-10  0.12202460E-10  0.11990937E-10 -0.73204862E-11  0.10597771E+01  0.20272498E+01
  0.32000000E+02  0.61970437E-11  0.67261721E-11  0.63764584E-11 -0.53171313E-11  0.10853840E+01  0.24331446E+01
